Vehicle_ID,Vehicle_Type,Vehicle_Age,Mileage,Engine_Temp,RPM,Oil_Pressure,Fuel_Consumption,Battery_Voltage,Brake_Pressure,Tire_Pressure,Tire_Condition,Vibration_Level,Last_Service_Months,Accident_History,Health_Score,KM_Range_Before_Defect
V04907,Hatchback,3,54385,95,2920,20,17.6,12.27,38,46,Good,Low,2,Yes,80,"80,001+"
V04908,SUV,14,35269,109,2325,26,18.5,11.51,30,92,Worn,Medium,8,No,50,"25,001–50,000"
V04909,Truck,7,150933,106,1664,24,10.6,12.22,44,85,Critical,Low,10,No,30,"10,001–25,000"
V04910,SUV,4,118647,95,2406,29,11.4,12.17,43,32,Moderate,Medium,6,No,80,"80,001+"
V04911,Truck,3,116322,96,1663,22,9.6,11.93,39,83,Moderate,High,6,Yes,60,"50,001–80,000"
V04912,Sedan,12,182114,108,2080,43,15.3,12.39,39,105,Moderate,Medium,4,Yes,70,"50,001–80,000"
V04913,Hatchback,5,157790,92,2764,37,16.3,12.07,35,30,Good,Medium,2,No,100,"80,001+"
V04914,Sedan,8,103964,93,2742,28,9.6,11.38,44,44,Moderate,Medium,7,Yes,80,"80,001+"
V04915,Sedan,12,62130,110,1800,32,10.1,11.69,40,98,Worn,Medium,6,No,70,"50,001–80,000"
V04916,SUV,3,167589,98,2192,20,6.8,11.37,45,46,Good,Medium,6,Yes,80,"80,001+"
V04917,Sedan,10,74940,86,2716,35,19.3,12.56,31,62,Moderate,Low,7,No,100,"80,001+"
V04918,Hatchback,12,175425,96,1566,47,13.8,12.83,40,46,Worn,Medium,9,No,80,"80,001+"
V04919,Sedan,4,178752,102,1723,25,19.2,12.96,36,38,Moderate,Low,9,No,50,"25,001–50,000"
V04920,SUV,2,101888,88,2159,30,19.5,12.81,41,60,Critical,High,5,Yes,60,"50,001–80,000"
V04921,Hatchback,1,61733,99,2678,21,11.8,12.84,42,74,Worn,Medium,10,Yes,70,"50,001–80,000"
V04922,Sedan,8,111743,97,2905,40,9.4,11.88,31,110,Worn,Low,9,No,90,"80,001+"
V04923,SUV,3,167045,107,2876,26,7.3,12.99,37,110,Worn,High,9,No,30,"10,001–25,000"
V04924,SUV,13,54097,106,1737,31,10.6,11.9,38,104,Good,High,10,Yes,40,"25,001–50,000"
V04925,Sedan,13,146171,108,1558,49,6.4,12.48,36,75,Moderate,High,8,No,50,"25,001–50,000"
V04926,Hatchback,2,28708,101,2224,32,6.2,11.85,33,83,Critical,High,11,Yes,30,"10,001–25,000"
V04927,Sedan,2,192876,96,2510,28,8.4,11.14,38,76,Good,Low,5,No,80,"80,001+"
V04928,Truck,9,119745,86,2128,38,10.0,12.79,45,38,Good,Medium,11,No,90,"80,001+"
V04929,Sedan,2,85630,102,2553,21,12.5,11.47,43,59,Critical,Low,11,No,30,"10,001–25,000"
V04930,Sedan,15,49337,88,2283,28,12.6,11.47,34,64,Good,High,6,Yes,50,"25,001–50,000"
V04931,Hatchback,7,111817,86,1885,26,16.7,11.62,45,80,Worn,Low,6,No,80,"80,001+"
V04932,Hatchback,12,132159,92,1886,34,17.2,11.83,37,99,Critical,High,2,Yes,50,"25,001–50,000"
V04933,SUV,13,5474,106,2907,41,19.5,12.82,31,32,Good,Medium,1,No,70,"50,001–80,000"
V04934,Hatchback,15,101321,95,2575,37,14.2,12.64,36,76,Critical,High,11,No,40,"25,001–50,000"
V04935,Truck,6,106732,101,2680,28,16.7,11.88,40,47,Good,High,8,Yes,40,"25,001–50,000"
V04936,Sedan,1,127259,101,1723,24,14.4,12.49,40,70,Moderate,High,7,No,40,"25,001–50,000"
V04937,Hatchback,3,116642,93,2920,44,12.6,11.13,34,93,Worn,Low,6,No,100,"80,001+"
V04938,SUV,1,6218,109,1673,24,19.5,12.71,39,96,Moderate,Low,1,Yes,60,"50,001–80,000"
V04939,Hatchback,11,11132,91,2153,46,11.3,12.21,44,97,Critical,Medium,8,No,70,"50,001–80,000"
V04940,Hatchback,6,16966,85,2288,23,15.0,12.8,38,49,Good,Medium,9,Yes,70,"50,001–80,000"
V04941,SUV,3,76102,92,2968,33,18.5,12.76,32,110,Worn,High,2,Yes,80,"80,001+"
V04942,Hatchback,5,141986,98,2423,29,19.9,12.36,36,105,Good,Medium,5,Yes,80,"80,001+"
V04943,Truck,9,106992,89,1604,29,9.7,11.35,37,68,Good,Low,9,No,70,"50,001–80,000"
V04944,Sedan,7,78120,101,2927,26,12.2,12.18,44,92,Good,High,1,Yes,40,"25,001–50,000"
V04945,SUV,8,64525,101,2594,29,15.3,11.18,40,54,Good,Medium,4,Yes,60,"50,001–80,000"
V04946,Sedan,13,36105,88,2809,21,14.9,12.31,41,98,Worn,Medium,6,Yes,70,"50,001–80,000"
V04947,Truck,10,108592,85,1640,37,14.3,12.23,43,45,Worn,Medium,9,No,90,"80,001+"
V04948,Sedan,15,145700,100,2669,44,7.0,12.59,33,58,Critical,Low,5,No,70,"50,001–80,000"
V04949,Truck,9,193080,105,1889,44,19.9,12.0,31,102,Worn,Low,2,Yes,80,"80,001+"
V04950,SUV,3,148625,97,2222,40,10.9,12.74,35,78,Good,Medium,4,No,100,"80,001+"
V04951,Sedan,6,47051,107,2521,26,18.6,11.11,35,35,Good,High,11,Yes,30,"10,001–25,000"
V04952,Hatchback,8,166948,94,1757,23,17.4,11.95,35,32,Worn,Medium,8,Yes,80,"80,001+"
V04953,SUV,15,132702,105,2420,37,17.8,12.84,41,48,Worn,Low,10,Yes,60,"50,001–80,000"
V04954,Sedan,8,103821,89,2461,38,11.3,11.77,43,69,Moderate,High,5,No,80,"80,001+"
V04955,SUV,9,94009,93,1876,48,16.0,11.71,32,61,Moderate,Medium,11,No,90,"80,001+"
V04956,SUV,11,34763,85,1703,35,16.3,12.33,44,93,Good,High,9,No,60,"50,001–80,000"
V04957,Sedan,2,160391,99,2250,35,16.0,12.38,32,43,Critical,Low,2,Yes,80,"80,001+"
V04958,SUV,14,155537,89,1865,28,19.9,12.45,39,78,Worn,Low,9,No,60,"50,001–80,000"
V04959,Hatchback,6,184063,109,1707,31,11.1,12.45,34,83,Moderate,Medium,5,No,80,"80,001+"
V04960,Sedan,9,148024,87,2874,50,6.1,11.89,37,97,Worn,Low,4,Yes,100,"80,001+"
V04961,Sedan,9,62715,85,2578,29,14.4,11.73,30,79,Critical,Low,5,No,60,"50,001–80,000"
V04962,Sedan,2,181678,92,1796,48,10.2,12.68,38,73,Worn,Medium,6,No,100,"80,001+"
V04963,Sedan,7,152762,104,2960,39,11.8,11.51,32,73,Moderate,High,12,No,50,"25,001–50,000"
V04964,Truck,11,47922,91,1687,38,15.1,12.01,38,97,Worn,High,11,Yes,60,"50,001–80,000"
V04965,SUV,3,164180,88,2962,44,7.5,11.38,32,99,Critical,High,5,Yes,60,"50,001–80,000"
V04966,Sedan,4,72293,99,3000,23,5.4,11.32,42,35,Critical,High,6,No,40,"25,001–50,000"
V04967,Hatchback,9,154737,86,2344,49,9.4,12.89,39,79,Good,Low,3,Yes,100,"80,001+"
V04968,Hatchback,14,139471,89,1758,37,6.7,11.72,37,48,Worn,Low,8,No,90,"80,001+"
V04969,Sedan,3,10421,108,2085,43,5.3,11.07,33,76,Moderate,Low,6,No,80,"80,001+"
V04970,Truck,10,54047,105,2162,33,5.5,12.0,36,59,Worn,Low,3,No,80,"80,001+"
V04971,Truck,13,187126,101,1644,44,20.0,11.39,45,78,Moderate,Medium,9,No,60,"50,001–80,000"
V04972,Hatchback,1,17287,104,2473,26,12.4,11.62,36,96,Moderate,Low,1,No,60,"50,001–80,000"
V04973,Hatchback,10,197832,95,1512,40,14.7,12.74,32,48,Good,Low,6,Yes,100,"80,001+"
V04974,SUV,2,74394,104,2148,23,12.5,12.82,39,82,Worn,Medium,12,No,50,"25,001–50,000"
V04975,Sedan,2,92839,89,2902,20,16.9,11.21,42,83,Worn,Low,12,No,70,"50,001–80,000"
V04976,Truck,5,110536,92,2582,35,11.7,11.69,33,98,Moderate,High,6,No,80,"80,001+"
V04977,SUV,15,24630,97,2235,41,15.7,11.52,42,56,Moderate,Medium,4,Yes,90,"80,001+"
V04978,Hatchback,15,89935,87,2377,28,16.4,11.8,44,50,Moderate,High,11,Yes,40,"25,001–50,000"
V04979,Hatchback,1,129599,103,2157,33,15.1,12.94,41,77,Good,High,4,Yes,60,"50,001–80,000"
V04980,SUV,6,65396,107,1634,47,16.6,12.2,43,75,Worn,Medium,2,Yes,80,"80,001+"
V04981,Hatchback,6,152660,104,1992,46,5.3,12.65,34,67,Moderate,Medium,2,No,80,"80,001+"
V04982,Truck,4,46441,91,2361,41,13.7,12.42,44,68,Moderate,Medium,6,Yes,100,"80,001+"
V04983,Sedan,15,134700,94,2545,47,6.7,11.2,33,89,Critical,High,12,Yes,40,"25,001–50,000"
V04984,Sedan,4,144816,98,2407,42,17.2,12.08,41,85,Good,Low,7,Yes,100,"80,001+"
V04985,Truck,14,28546,109,2292,50,12.9,12.11,41,36,Worn,Medium,12,Yes,60,"50,001–80,000"
V04986,Sedan,7,54029,97,2464,46,9.9,11.12,31,58,Moderate,Medium,6,Yes,100,"80,001+"
V04987,SUV,14,146273,109,2721,47,13.8,11.43,30,78,Moderate,Low,1,No,70,"50,001–80,000"
V04988,Sedan,10,71717,96,2279,31,11.9,11.76,42,45,Moderate,Medium,4,No,100,"80,001+"
V04989,Hatchback,1,154741,85,2018,46,5.2,12.72,38,53,Critical,Medium,11,No,70,"50,001–80,000"
V04990,Truck,1,106576,100,2076,45,8.6,12.21,30,67,Moderate,Medium,1,Yes,100,"80,001+"
V04991,SUV,5,54279,90,2200,23,8.3,12.06,45,105,Moderate,Low,1,No,80,"80,001+"
V04992,Sedan,8,73710,102,2931,27,8.9,12.77,34,96,Critical,Medium,8,No,40,"25,001–50,000"
V04993,Truck,9,63774,88,1584,33,16.4,11.64,30,51,Moderate,Low,9,Yes,90,"80,001+"
V04994,Sedan,3,116725,95,2282,40,5.3,12.45,30,100,Worn,Medium,3,No,100,"80,001+"
V04995,Sedan,7,188648,103,2106,44,10.9,11.88,38,87,Critical,Medium,11,Yes,50,"25,001–50,000"
V04996,SUV,13,154059,106,2434,49,17.9,12.09,30,41,Good,High,7,Yes,50,"25,001–50,000"
V04997,Hatchback,5,23688,103,2098,36,6.8,12.27,38,87,Critical,Medium,1,No,60,"50,001–80,000"
V04998,Truck,11,16746,110,2650,41,11.2,12.68,36,61,Critical,Low,10,Yes,40,"25,001–50,000"
V04999,Sedan,2,84858,110,2128,41,19.4,11.59,43,84,Critical,Medium,9,No,50,"25,001–50,000"
V05000,Hatchback,3,124859,98,2733,24,10.9,11.66,42,90,Critical,Medium,4,No,60,"50,001–80,000"
V05001,SUV,6,147930,97,2793,39,7.4,11.72,32,39,Good,Low,9,Yes,90,"80,001+"
V05002,Hatchback,5,163751,88,1734,20,9.3,12.97,36,103,Moderate,High,9,No,50,"25,001–50,000"
V05003,Truck,2,50922,95,2242,44,6.2,12.66,44,85,Critical,Low,8,Yes,80,"80,001+"
V05004,SUV,3,7264,92,2698,35,8.0,11.2,38,38,Moderate,Medium,4,No,100,"80,001+"
V05005,Truck,1,61936,96,2030,39,13.7,12.48,43,72,Good,Low,2,No,100,"80,001+"
V05006,Sedan,14,41793,108,1902,21,11.8,11.04,38,98,Moderate,Medium,7,No,50,"25,001–50,000"
V05007,SUV,6,141649,104,1971,22,11.6,11.98,30,108,Good,Low,8,No,60,"50,001–80,000"
V05008,Truck,11,158316,105,1812,48,9.8,12.82,34,103,Worn,Low,5,Yes,70,"50,001–80,000"
V05009,SUV,2,197792,95,1771,49,10.0,11.38,34,38,Moderate,High,7,Yes,80,"80,001+"
V05010,Sedan,2,32677,99,2895,42,10.4,11.09,44,62,Moderate,High,2,Yes,80,"80,001+"
V05011,Hatchback,7,147797,109,2420,27,12.5,11.57,41,35,Moderate,Medium,12,Yes,50,"25,001–50,000"
V05012,Sedan,11,134310,86,2609,50,7.3,11.03,41,73,Moderate,Medium,4,No,90,"80,001+"
V05013,SUV,10,46101,86,2203,46,8.9,12.36,44,51,Good,Low,4,No,100,"80,001+"
V05014,SUV,7,106776,108,2675,49,12.3,12.22,41,48,Worn,High,1,Yes,60,"50,001–80,000"
V05015,SUV,12,32203,109,2765,23,16.1,12.91,37,105,Moderate,High,7,Yes,30,"10,001–25,000"
V05016,Hatchback,11,171569,109,2678,36,16.0,11.64,34,69,Moderate,High,2,Yes,50,"25,001–50,000"
V05017,Truck,10,197238,101,2296,30,17.6,11.34,36,106,Moderate,Low,3,No,80,"80,001+"
V05018,Truck,2,112852,102,1722,50,10.6,11.01,33,101,Moderate,High,5,No,60,"50,001–80,000"
V05019,SUV,9,142089,105,1765,50,9.2,12.51,41,76,Good,Low,9,Yes,70,"50,001–80,000"
V05020,Hatchback,9,174616,88,2283,38,11.5,11.85,38,57,Moderate,Low,1,No,100,"80,001+"
V05021,Truck,10,165833,86,2844,50,10.9,11.16,34,85,Critical,Low,4,No,80,"80,001+"
V05022,Hatchback,3,102956,85,2537,49,5.5,12.3,36,70,Critical,High,10,No,50,"25,001–50,000"
V05023,Hatchback,10,64537,101,2856,45,13.2,11.28,30,65,Moderate,Low,4,Yes,80,"80,001+"
V05024,Hatchback,15,113469,110,2014,25,7.9,11.53,45,54,Good,Low,8,No,50,"25,001–50,000"
V05025,SUV,13,114115,102,2666,21,5.7,11.22,39,80,Critical,High,2,No,10,"0–10,000"
V05026,Sedan,5,105762,86,2982,30,5.5,12.79,30,106,Worn,High,6,Yes,80,"80,001+"
V05027,Truck,5,111257,104,1555,21,14.0,12.42,31,85,Moderate,Low,4,Yes,60,"50,001–80,000"
V05028,Hatchback,13,131416,105,2090,22,12.1,12.28,39,86,Worn,Low,11,No,40,"25,001–50,000"
V05029,SUV,9,162384,85,2651,47,14.0,12.31,37,54,Critical,Low,3,No,80,"80,001+"
V05030,Hatchback,15,134418,94,2472,41,5.7,11.77,39,40,Good,High,4,Yes,70,"50,001–80,000"
V05031,Truck,13,86561,100,1925,21,9.0,11.88,36,32,Critical,Medium,3,No,50,"25,001–50,000"
V05032,Hatchback,2,63522,88,1908,39,17.1,11.27,38,98,Moderate,Medium,11,Yes,90,"80,001+"
V05033,Hatchback,1,92520,103,1876,28,12.8,12.79,36,48,Good,Medium,10,Yes,50,"25,001–50,000"
V05034,Sedan,9,163987,104,2897,20,16.8,12.53,39,47,Critical,Medium,10,Yes,30,"10,001–25,000"
V05035,Truck,13,43413,107,2469,25,15.5,11.91,36,107,Moderate,High,8,Yes,30,"10,001–25,000"
V05036,Hatchback,12,30789,85,2306,47,14.8,12.95,41,104,Critical,High,5,Yes,50,"25,001–50,000"
V05037,SUV,7,61671,96,1961,20,10.6,11.34,34,52,Moderate,Low,5,No,80,"80,001+"
V05038,Hatchback,8,93617,92,2048,33,18.4,12.36,41,110,Worn,Medium,12,No,90,"80,001+"
V05039,Sedan,11,155421,88,1716,31,16.5,11.67,31,109,Worn,High,11,No,60,"50,001–80,000"
V05040,Hatchback,2,155789,103,2169,38,14.2,12.8,39,39,Worn,High,3,No,60,"50,001–80,000"
V05041,Sedan,7,150540,90,2493,49,17.7,12.37,38,76,Good,Medium,12,Yes,90,"80,001+"
V05042,SUV,10,8885,99,2576,40,16.7,12.62,30,71,Worn,High,6,No,80,"80,001+"
V05043,Sedan,7,180130,93,2761,25,7.8,12.9,32,99,Worn,Low,4,Yes,80,"80,001+"
V05044,Truck,13,13176,107,1618,34,17.0,11.54,40,39,Worn,High,3,No,50,"25,001–50,000"
V05045,Hatchback,10,27283,105,2341,32,5.9,12.04,41,88,Critical,High,7,No,40,"25,001–50,000"
V05046,Hatchback,10,62585,86,1775,42,10.8,11.22,42,102,Critical,Medium,8,Yes,80,"80,001+"
V05047,Sedan,11,36596,102,2398,38,12.7,11.61,32,77,Good,Low,8,Yes,70,"50,001–80,000"
V05048,Truck,13,149475,93,1862,43,9.6,12.26,45,75,Moderate,High,3,Yes,70,"50,001–80,000"
V05049,Truck,14,153118,97,2094,49,14.2,12.06,36,71,Moderate,Low,8,No,90,"80,001+"
V05050,Truck,12,101651,105,2632,28,18.6,12.93,45,32,Good,High,5,Yes,30,"10,001–25,000"
V05051,SUV,14,16987,106,2505,31,18.5,12.91,41,43,Good,High,11,No,40,"25,001–50,000"
V05052,SUV,10,65490,100,2187,49,19.4,11.89,36,106,Worn,Medium,1,Yes,100,"80,001+"
V05053,Hatchback,6,156235,103,2277,26,9.4,11.17,44,35,Worn,Medium,3,No,60,"50,001–80,000"
V05054,SUV,11,9102,108,1804,43,14.7,11.12,42,77,Critical,Medium,1,Yes,50,"25,001–50,000"
V05055,Truck,4,157200,93,2071,50,12.7,12.44,32,35,Good,High,8,No,80,"80,001+"
V05056,Truck,3,35082,110,2384,20,11.1,12.11,32,87,Moderate,Low,3,No,60,"50,001–80,000"
V05057,Sedan,14,66994,92,1851,30,11.6,12.12,31,95,Moderate,High,12,Yes,60,"50,001–80,000"
V05058,Truck,12,80062,90,2090,21,16.4,11.88,42,63,Critical,Low,2,No,50,"25,001–50,000"
V05059,Truck,5,110678,95,1821,23,11.2,12.37,43,58,Good,Low,10,No,70,"50,001–80,000"
V05060,SUV,8,10933,105,1552,41,5.5,12.55,38,72,Moderate,Low,5,No,80,"80,001+"
V05061,Hatchback,10,26366,99,1903,36,15.4,11.63,41,76,Good,Medium,3,Yes,100,"80,001+"
V05062,Hatchback,15,146225,107,2235,37,12.2,11.49,32,90,Moderate,Low,11,Yes,60,"50,001–80,000"
V05063,Sedan,13,134425,107,2336,26,12.3,11.35,36,60,Critical,Medium,10,No,20,"10,001–25,000"
V05064,SUV,5,142429,99,2098,21,13.4,12.07,44,32,Critical,Low,7,No,60,"50,001–80,000"
V05065,Truck,2,155202,105,2613,30,13.0,11.37,38,100,Critical,Low,6,No,60,"50,001–80,000"
V05066,SUV,3,31908,95,1763,41,15.5,11.35,38,103,Worn,High,11,Yes,70,"50,001–80,000"
V05067,SUV,13,29622,90,2115,28,14.0,12.96,41,38,Worn,Medium,8,No,70,"50,001–80,000"
V05068,Hatchback,5,199177,109,1707,27,11.8,12.73,42,85,Worn,Low,10,Yes,50,"25,001–50,000"
V05069,Sedan,13,131974,94,1640,30,11.3,12.14,37,81,Moderate,Low,12,No,80,"80,001+"
V05070,Truck,7,36127,96,2412,21,13.1,11.78,33,84,Critical,Low,12,No,50,"25,001–50,000"
V05071,Truck,1,184786,86,2882,42,13.8,11.24,43,66,Good,High,9,No,70,"50,001–80,000"
V05072,Sedan,13,72026,103,2686,40,17.0,12.15,37,37,Critical,Low,5,Yes,50,"25,001–50,000"
V05073,SUV,1,182234,108,2351,29,18.4,12.05,42,73,Moderate,Medium,1,No,60,"50,001–80,000"
V05074,Truck,15,182660,107,2299,23,17.6,12.7,37,81,Moderate,High,1,Yes,30,"10,001–25,000"
V05075,Hatchback,15,132214,101,1552,30,15.4,11.92,37,33,Critical,Low,6,Yes,50,"25,001–50,000"
V05076,Hatchback,10,187472,88,1684,24,15.6,11.42,35,100,Worn,Low,7,No,80,"80,001+"
V05077,Hatchback,1,45163,88,2587,30,17.4,11.33,31,47,Moderate,Medium,1,Yes,100,"80,001+"
V05078,Sedan,7,68074,104,2511,35,15.4,11.89,44,71,Good,Low,7,No,80,"80,001+"
V05079,Sedan,12,65934,106,2652,24,11.3,12.99,35,110,Worn,Low,12,Yes,40,"25,001–50,000"
V05080,Sedan,2,47911,95,2641,45,13.7,12.37,34,48,Good,High,9,Yes,70,"50,001–80,000"
V05081,SUV,8,196174,101,2462,21,16.1,12.92,38,83,Moderate,High,10,No,30,"10,001–25,000"
V05082,Hatchback,9,160043,100,2107,28,5.7,11.41,33,83,Critical,Low,7,No,60,"50,001–80,000"
V05083,Hatchback,14,120749,107,2825,41,7.5,11.43,42,62,Good,Medium,2,No,70,"50,001–80,000"
V05084,Truck,9,140649,93,2257,34,12.8,12.5,44,106,Worn,Low,2,Yes,100,"80,001+"
V05085,Sedan,12,80291,96,2850,29,5.4,11.94,40,68,Critical,High,4,Yes,30,"10,001–25,000"
V05086,SUV,3,83222,93,1607,43,18.1,12.79,36,84,Critical,Medium,10,Yes,70,"50,001–80,000"
V05087,SUV,7,150806,99,2935,41,17.7,12.65,34,43,Worn,High,6,Yes,80,"80,001+"
V05088,Hatchback,8,106594,103,2270,32,8.8,12.37,40,46,Good,High,3,No,60,"50,001–80,000"
V05089,SUV,3,79356,87,2807,31,15.5,11.44,30,64,Worn,High,2,No,80,"80,001+"
V05090,Sedan,5,112349,99,2051,50,11.8,12.9,42,89,Worn,High,3,No,80,"80,001+"
V05091,Sedan,3,121667,107,2960,44,18.4,11.59,32,66,Worn,Medium,5,No,80,"80,001+"
V05092,Truck,15,46254,89,2338,48,18.2,11.35,30,89,Moderate,Low,9,No,80,"80,001+"
V05093,SUV,1,33544,89,1977,48,9.1,12.64,31,57,Critical,Medium,3,Yes,80,"80,001+"
V05094,Truck,10,172359,87,2878,26,19.1,12.21,36,33,Critical,Low,5,Yes,60,"50,001–80,000"
V05095,Sedan,3,84660,100,2787,33,17.9,11.66,42,41,Worn,High,7,Yes,80,"80,001+"
V05096,Hatchback,13,143608,107,1636,32,19.5,12.31,42,97,Critical,Medium,3,Yes,50,"25,001–50,000"
V05097,SUV,14,197446,85,2496,33,17.7,11.94,44,103,Worn,High,5,No,70,"50,001–80,000"
V05098,Hatchback,7,123978,95,1910,47,15.5,11.07,35,98,Worn,High,4,Yes,80,"80,001+"
V05099,Sedan,5,23092,96,1686,35,12.6,11.4,41,64,Critical,High,11,No,50,"25,001–50,000"
V05100,Hatchback,4,164964,94,2664,44,9.5,11.93,45,76,Worn,High,6,Yes,80,"80,001+"
V05101,Truck,11,124461,106,1892,49,13.1,12.79,38,92,Critical,Low,1,Yes,50,"25,001–50,000"
V05102,Sedan,8,111728,109,2029,36,12.1,11.13,42,96,Critical,Low,6,No,60,"50,001–80,000"
V05103,SUV,15,8387,95,2666,27,15.9,11.14,36,40,Good,High,7,No,50,"25,001–50,000"
V05104,SUV,4,94591,106,2714,48,18.6,12.19,42,50,Moderate,Low,1,Yes,80,"80,001+"
V05105,Truck,7,94842,87,2890,36,16.2,12.47,37,63,Good,Low,7,Yes,100,"80,001+"
V05106,Truck,8,86654,90,2928,33,18.0,11.1,40,70,Worn,High,3,No,80,"80,001+"
V05107,Sedan,14,181893,96,2416,24,8.3,12.91,42,104,Good,Medium,4,No,70,"50,001–80,000"
V05108,SUV,11,195961,85,2615,40,10.2,12.57,38,35,Worn,Low,5,No,90,"80,001+"
V05109,Sedan,4,17241,98,2357,20,14.5,11.85,39,65,Worn,Medium,10,Yes,70,"50,001–80,000"
V05110,SUV,8,153542,96,1778,38,13.7,12.81,35,58,Good,Medium,3,Yes,100,"80,001+"
V05111,SUV,7,149285,92,2578,49,19.5,12.16,31,73,Worn,High,7,Yes,80,"80,001+"
V05112,Sedan,10,168612,93,2197,33,6.5,11.7,36,61,Worn,High,1,No,80,"80,001+"
V05113,Sedan,5,172099,104,1777,36,14.2,12.58,34,30,Critical,Medium,9,Yes,50,"25,001–50,000"
V05114,Hatchback,5,110434,103,2881,41,5.2,12.3,31,42,Critical,High,6,Yes,40,"25,001–50,000"
V05115,Hatchback,13,168066,87,1764,34,14.1,12.03,30,93,Moderate,Medium,1,Yes,90,"80,001+"
V05116,Hatchback,4,153277,106,2024,33,19.8,11.64,39,78,Good,Low,2,No,80,"80,001+"
V05117,Truck,4,21735,108,2597,41,12.1,11.98,43,106,Critical,High,5,Yes,40,"25,001–50,000"
V05118,SUV,13,47993,105,2430,44,6.2,12.55,35,51,Good,Medium,11,No,60,"50,001–80,000"
V05119,Truck,6,134111,109,2691,43,10.0,11.12,42,107,Good,High,1,Yes,60,"50,001–80,000"
V05120,Hatchback,13,6061,86,1665,37,16.3,11.0,41,100,Critical,Medium,11,Yes,60,"50,001–80,000"
V05121,SUV,6,54470,103,2375,30,11.9,11.78,32,43,Worn,Medium,11,No,70,"50,001–80,000"
V05122,SUV,11,127360,91,2231,21,7.2,11.45,32,53,Good,High,11,Yes,40,"25,001–50,000"
V05123,Truck,1,166892,95,1852,32,14.7,11.5,39,88,Critical,High,11,Yes,50,"25,001–50,000"
V05124,Sedan,13,73239,106,2589,47,16.6,12.62,31,69,Good,Medium,6,No,70,"50,001–80,000"
V05125,SUV,2,29814,108,2851,26,16.0,12.05,43,49,Critical,Medium,7,No,40,"25,001–50,000"
V05126,SUV,11,39320,94,2286,31,8.5,12.98,35,43,Critical,Medium,9,No,60,"50,001–80,000"
V05127,Truck,3,17950,109,1847,34,9.9,11.4,33,92,Good,High,8,Yes,60,"50,001–80,000"
V05128,Sedan,1,130559,89,2642,44,16.5,11.78,39,105,Critical,Medium,5,Yes,80,"80,001+"
V05129,Sedan,10,177418,89,2911,40,13.0,12.46,40,54,Worn,High,10,No,70,"50,001–80,000"
V05130,Hatchback,15,167723,106,2128,45,10.8,12.43,30,45,Critical,Medium,12,Yes,40,"25,001–50,000"
V05131,Hatchback,12,139809,105,2753,44,11.5,12.01,32,74,Worn,Medium,3,No,70,"50,001–80,000"
V05132,Hatchback,7,52411,104,1534,30,6.3,12.64,33,75,Worn,Low,2,No,80,"80,001+"
V05133,Hatchback,14,44090,103,2036,39,16.9,12.92,45,48,Moderate,Low,5,Yes,70,"50,001–80,000"
V05134,Truck,8,179912,97,1782,22,18.4,11.45,44,35,Worn,Medium,7,Yes,80,"80,001+"
V05135,Sedan,5,183754,110,2449,21,10.3,12.67,35,60,Critical,High,3,Yes,20,"10,001–25,000"
V05136,Sedan,3,143307,95,1509,30,12.9,12.92,37,98,Moderate,High,10,Yes,70,"50,001–80,000"
V05137,Hatchback,7,143561,108,2718,35,12.2,11.02,37,104,Worn,Medium,11,No,70,"50,001–80,000"
V05138,Truck,5,81451,85,1718,20,18.5,12.5,44,75,Moderate,Low,6,No,80,"80,001+"
V05139,Hatchback,10,150129,101,2554,20,14.1,11.33,33,105,Moderate,Medium,1,No,60,"50,001–80,000"
V05140,Hatchback,5,139410,109,2961,33,7.3,11.12,40,86,Critical,Low,4,Yes,60,"50,001–80,000"
V05141,SUV,13,116653,98,1986,39,17.6,11.37,42,50,Moderate,Medium,3,No,90,"80,001+"
V05142,Hatchback,14,20330,100,2374,30,12.5,11.6,30,46,Moderate,Low,12,No,80,"80,001+"
V05143,Hatchback,15,87702,109,2657,47,19.1,12.08,33,57,Moderate,Medium,10,Yes,60,"50,001–80,000"
V05144,Sedan,4,30340,94,2822,24,12.7,12.37,40,92,Worn,Medium,9,Yes,70,"50,001–80,000"
V05145,Truck,1,101332,105,1739,22,7.6,12.95,32,48,Moderate,High,4,Yes,40,"25,001–50,000"
V05146,Truck,14,58291,97,1802,49,13.6,12.82,45,68,Moderate,Low,3,No,90,"80,001+"
V05147,Truck,6,152230,110,2140,45,10.7,11.99,30,86,Good,Medium,6,No,80,"80,001+"
V05148,Sedan,1,22109,90,2227,25,13.6,11.23,38,41,Moderate,Low,5,Yes,80,"80,001+"
V05149,SUV,12,170968,92,2372,22,10.2,11.93,34,30,Good,High,6,Yes,50,"25,001–50,000"
V05150,Truck,8,148785,98,1648,40,6.7,11.97,35,38,Moderate,High,4,No,80,"80,001+"
V05151,SUV,9,135089,93,2107,47,15.6,12.35,35,69,Critical,High,4,No,60,"50,001–80,000"
V05152,Hatchback,3,78796,105,2783,48,10.2,12.04,45,108,Critical,Medium,6,Yes,60,"50,001–80,000"
V05153,SUV,11,150152,91,2429,29,9.5,12.31,37,70,Critical,Low,6,No,50,"25,001–50,000"
V05154,Truck,1,15905,87,2535,31,8.1,11.3,30,88,Good,Low,7,Yes,100,"80,001+"
V05155,Hatchback,10,58761,103,2925,32,7.4,11.87,40,56,Worn,High,7,Yes,60,"50,001–80,000"
