Vehicle_Type,Vehicle_Age,Mileage,Engine_Temp,RPM,Oil_Pressure,Fuel_Consumption,Battery_Voltage,Brake_Pressure,Tire_Pressure,Tire_Condition,Vibration_Level,Last_Service_Months,Accident_History,KM_Range_Before_Defect,Remaining_KM
Hatchback,9,134944,88,745,42,23.0,12.31,32,34,Moderate,Medium,3,No,50000-80000,58314.67982945261
Sedan,9,221796,88,1885,42,18.3,12.16,41,29,Worn,Low,3,No,80000+,88183.18496003657
Truck,10,150832,98,739,33,6.2,12.78,29,34,Worn,High,2,No,10000-25000,12277.91313640375
Sedan,8,50630,99,3172,35,16.6,12.58,41,31,Critical,Medium,1,No,25000-50000,28897.79403005325
Truck,11,195697,94,1933,23,6.7,12.53,41,28,Good,Low,1,Yes,50000-80000,69276.85589947968
Hatchback,12,96516,93,1343,40,15.7,12.33,38,30,Worn,Medium,6,Yes,50000-80000,61193.066624105006
Sedan,12,216707,87,3341,31,13.6,12.54,39,32,Good,Low,2,No,80000+,92746.86616144831
Sedan,4,34537,95,1241,38,17.9,12.72,33,28,Good,Low,2,No,80000+,84560.72248093771
Sedan,10,45289,84,3037,30,13.5,12.33,35,34,Good,Medium,10,No,50000-80000,54470.1912261139
Truck,12,70917,115,2405,29,9.4,12.16,43,35,Good,Low,8,No,25000-50000,30508.087829615484
SUV,7,207690,93,3023,33,11.9,11.74,43,31,Good,Low,4,No,80000+,96781.93745504171
SUV,1,236995,106,690,36,10.1,12.11,29,35,Good,Medium,4,No,50000-80000,56459.94886050247
Hatchback,4,131232,88,2263,32,17.0,12.56,41,33,Worn,Medium,7,No,50000-80000,58409.425411978
Sedan,2,124238,89,2122,38,16.6,12.21,43,36,Good,High,6,No,50000-80000,78572.54484293405
Truck,8,37800,113,1832,17,7.1,12.41,37,31,Moderate,High,2,No,0-3000,27.89827710896242
Sedan,5,124728,95,2914,28,16.8,12.35,34,31,Good,High,2,No,25000-50000,36414.161449381885
Sedan,1,48263,86,1730,27,17.6,12.43,28,34,Moderate,Low,4,Yes,50000-80000,60614.39818331553
Sedan,1,229527,92,1109,42,17.6,11.97,42,30,Moderate,Medium,10,No,50000-80000,77938.4084771002
SUV,12,200207,104,2972,37,12.6,12.53,33,30,Moderate,Medium,2,No,80000+,89002.55111097622
Truck,12,188022,96,1365,19,7.9,11.91,35,32,Moderate,Low,12,No,3000-10000,8290.966245649899
SUV,3,235234,94,788,35,11.3,11.99,33,36,Critical,Low,9,No,50000-80000,60396.58798982604
Sedan,8,145856,96,3412,33,14.1,12.12,34,28,Good,Medium,10,No,50000-80000,63696.30469747259
SUV,1,50132,105,2822,37,8.3,12.19,43,34,Good,High,10,Yes,25000-50000,28916.888435995887
Truck,6,61938,101,2084,27,7.4,12.33,37,34,Moderate,Medium,12,No,10000-25000,17976.23928014246
Hatchback,7,190753,101,2635,41,16.0,12.26,39,31,Good,Low,1,No,80000+,98765.59212663207
Hatchback,8,108940,86,2424,36,21.7,12.09,41,33,Good,Low,6,No,80000+,85986.64465128536
Sedan,12,167149,87,873,35,16.6,12.07,30,34,Good,High,6,No,25000-50000,27255.26645025444
Hatchback,8,223834,91,637,42,21.1,12.18,44,30,Critical,High,8,Yes,10000-25000,23563.124228302397
Sedan,4,113220,90,3289,36,16.3,12.34,31,29,Good,Low,6,No,80000+,84059.27506868033
Hatchback,1,138742,85,3446,45,22.3,11.73,32,35,Good,Medium,12,No,50000-80000,77853.65527527707
SUV,6,74748,103,1406,31,13.6,12.07,42,33,Moderate,Low,3,No,50000-80000,69391.92810127951
SUV,3,213207,89,2470,34,9.3,12.7,44,34,Good,Medium,6,No,80000+,84786.44220235628
Truck,7,162398,113,2094,36,2.8,12.77,25,34,Moderate,Low,10,Yes,10000-25000,12116.681565652103
Sedan,6,26922,91,1112,31,16.5,12.11,31,31,Moderate,High,9,No,25000-50000,41470.61229248281
Truck,2,8341,99,823,22,6.4,12.21,40,32,Moderate,High,11,No,3000-10000,7370.961452649738
Sedan,7,76706,92,2810,25,13.7,11.97,29,35,Good,Low,10,No,80000+,92444.40846756054
Sedan,2,64621,90,2209,38,18.5,12.49,35,36,Worn,High,3,Yes,25000-50000,42152.70714146049
Sedan,11,18671,87,2633,32,15.2,12.29,25,28,Good,Low,12,Yes,25000-50000,39197.01118766428
SUV,1,132953,96,3004,28,8.8,12.18,44,32,Good,Low,8,No,80000+,88013.37166370651
Sedan,5,199216,89,1743,37,14.7,12.57,30,29,Worn,Medium,6,Yes,50000-80000,57792.997092909965
Sedan,1,123263,97,852,33,14.8,11.8,34,31,Moderate,High,12,No,3000-10000,5927.19944213226
Hatchback,2,182617,82,2696,29,18.1,12.02,45,31,Good,Medium,7,No,50000-80000,62634.33767644173
Sedan,9,140847,84,1545,38,16.5,12.46,45,33,Good,Medium,12,No,50000-80000,63096.777200997356
Hatchback,10,175463,94,3469,44,15.9,11.99,41,34,Good,Medium,11,No,50000-80000,63370.966647845125
SUV,10,126698,93,1523,28,11.9,12.55,36,31,Moderate,Low,1,No,80000+,89013.24582540752
Truck,7,115608,103,1496,32,8.5,11.7,32,32,Worn,Medium,4,No,25000-50000,32646.462289254654
SUV,11,139622,95,1225,28,11.5,12.21,39,35,Moderate,Medium,2,No,50000-80000,74651.35304411451
SUV,8,97752,99,1514,38,11.0,12.21,30,31,Moderate,Low,4,No,80000+,99589.52752363737
SUV,3,25057,97,1625,33,11.1,11.73,35,31,Moderate,Medium,5,No,50000-80000,74373.5604567912
SUV,4,175632,104,1272,40,12.9,12.55,29,35,Good,Low,4,No,80000+,91896.58392177445
Sedan,7,19594,88,934,40,16.4,11.71,42,28,Good,Medium,12,No,50000-80000,60731.16416002797
Hatchback,6,82472,86,1732,36,14.5,12.79,25,36,Worn,Low,10,No,80000+,96777.2630915981
Sedan,6,223130,95,1198,31,15.5,11.94,29,35,Worn,High,12,Yes,3000-10000,4012.1022869089675
Hatchback,5,232055,96,2977,32,22.3,12.38,44,30,Critical,Low,12,Yes,3000-10000,4633.210472237806
Sedan,4,40061,98,2515,41,17.7,12.77,41,32,Worn,Medium,9,No,50000-80000,75084.10115339904
SUV,8,108881,89,2847,36,9.4,11.71,28,29,Good,Medium,8,No,80000+,85279.88292871419
Sedan,7,39835,91,3103,40,15.1,11.96,36,32,Good,Low,1,No,80000+,87400.06478351213
SUV,10,48814,106,1563,28,10.2,11.8,43,34,Good,Medium,4,No,25000-50000,43270.20303263582
Sedan,3,23470,96,2067,43,17.0,12.13,42,31,Good,Low,8,Yes,50000-80000,69013.50933400876
SUV,7,12747,96,2568,40,13.2,11.76,26,35,Good,Medium,6,Yes,50000-80000,71553.83068096901
Hatchback,6,166926,94,1595,40,15.9,12.6,37,30,Moderate,Low,3,No,80000+,90816.71525305258
SUV,9,12834,102,3379,35,10.3,12.68,38,32,Good,Medium,1,No,80000+,85802.48183070199
Hatchback,11,124858,82,3393,47,17.3,12.53,25,35,Critical,Low,11,No,25000-50000,44403.90593043683
Hatchback,12,193420,98,2961,37,16.8,11.8,35,30,Moderate,Low,9,No,50000-80000,79766.91823467727
SUV,1,133110,93,2350,39,10.0,12.63,44,36,Good,High,7,Yes,50000-80000,74844.66209481737
Truck,1,12419,107,3372,23,10.0,12.74,42,31,Good,High,11,No,0-3000,82.50178306318867
Sedan,4,62347,97,1452,32,16.9,12.68,36,36,Good,Medium,12,Yes,10000-25000,14766.089347217494
Hatchback,8,123441,95,1730,36,20.8,12.61,40,29,Good,Medium,11,No,25000-50000,35385.64701736273
SUV,3,159009,98,3106,39,11.7,11.71,28,29,Moderate,High,2,No,50000-80000,74616.47465239049
SUV,8,68321,97,1985,39,13.3,12.44,31,29,Critical,Low,2,No,50000-80000,64215.574809482525
Sedan,8,59152,90,2650,35,12.3,12.2,37,29,Good,Low,12,No,50000-80000,70864.72519030901
SUV,10,209572,95,696,30,9.2,11.94,38,30,Moderate,Medium,7,No,50000-80000,50220.48596731971
Sedan,5,227654,91,2008,30,17.7,12.35,43,35,Worn,High,3,No,25000-50000,29568.590351289116
Truck,10,222193,104,2368,34,9.4,12.04,43,30,Good,Medium,1,No,50000-80000,67803.94162241058
SUV,3,152400,100,2702,25,12.5,12.62,27,35,Moderate,Medium,8,No,50000-80000,59365.16802111057
Truck,9,72281,105,2708,29,4.2,11.93,41,31,Moderate,Low,2,No,50000-80000,61366.45639999058
Sedan,5,142362,91,928,31,17.3,12.38,40,36,Moderate,High,12,No,10000-25000,22465.161879858533
Sedan,4,114239,86,2925,29,16.9,12.02,37,31,Moderate,Medium,11,No,25000-50000,35703.458181475406
Hatchback,11,99741,97,1491,33,19.5,11.86,41,36,Good,Low,3,No,50000-80000,71388.09662285686
Sedan,2,82197,88,799,39,14.4,12.0,33,34,Good,Low,12,No,50000-80000,53713.812651227265
Sedan,11,50356,87,3317,31,13.8,12.62,28,29,Good,Low,8,No,80000+,96859.15587105334
Hatchback,5,29691,87,2506,34,21.2,11.95,27,35,Good,High,2,No,50000-80000,74018.90157827918
Truck,8,211901,118,3444,38,2.9,12.02,44,34,Moderate,Medium,3,Yes,10000-25000,13520.781303137966
Sedan,1,196539,84,1611,39,12.1,11.99,33,30,Moderate,Low,7,No,80000+,89976.24684591644
Hatchback,10,78640,97,3433,40,16.9,12.55,31,30,Good,Medium,1,No,80000+,94348.11223552146
Hatchback,7,184784,101,693,34,16.4,12.78,33,36,Critical,High,7,No,3000-10000,7498.019415786272
Sedan,11,189853,86,1436,41,14.7,12.1,26,36,Moderate,High,4,No,25000-50000,26009.123741347197
Truck,4,18796,114,1442,33,7.0,12.45,26,36,Good,Low,11,No,10000-25000,12851.026526797488
Hatchback,6,215411,91,3434,43,21.2,12.33,40,33,Good,Low,9,No,80000+,89260.17107406259
Hatchback,1,159118,87,1555,38,16.0,12.64,26,36,Good,Low,4,No,80000+,94833.27749640857
Truck,12,35799,103,1849,31,6.1,11.79,34,32,Good,Low,1,No,50000-80000,50212.3809605718
Truck,8,162852,106,1086,26,9.3,12.54,31,36,Moderate,Medium,6,No,10000-25000,23350.321309167095
Sedan,11,167340,97,1459,28,14.3,12.14,42,32,Good,Low,8,No,50000-80000,50941.17321272464
Sedan,12,76800,96,1226,29,14.0,12.39,35,32,Worn,Medium,8,Yes,25000-50000,48233.66403315327
SUV,3,168750,103,2662,38,11.6,11.8,34,31,Good,Medium,10,No,80000+,91379.00885395506
Hatchback,1,53765,87,1530,41,15.1,12.52,38,35,Good,Low,11,No,50000-80000,75321.84054483588
Truck,2,232779,103,1675,28,5.9,12.67,26,36,Moderate,Low,11,Yes,10000-25000,21901.454982743533
Truck,1,31246,94,1465,25,7.1,11.78,43,36,Moderate,Medium,8,No,25000-50000,35825.62266202706
Truck,9,216741,114,2517,35,8.2,11.79,33,32,Critical,Medium,8,No,3000-10000,7048.37946738438
Hatchback,4,16934,88,2243,39,17.8,11.81,41,35,Good,Medium,10,No,80000+,95677.21758360062
Hatchback,3,215198,98,828,34,16.4,12.38,45,32,Good,Medium,12,No,25000-50000,31854.190996898025
Hatchback,5,168853,89,893,38,18.2,12.26,38,31,Good,Low,3,No,80000+,86315.48951593657
SUV,8,65349,90,1557,35,13.7,12.02,31,35,Worn,Low,3,No,80000+,88310.8348600763
Truck,1,149191,115,1469,19,7.8,11.75,36,29,Good,Low,3,No,10000-25000,15611.406379886623
Hatchback,2,126823,89,2635,32,16.4,12.57,31,29,Critical,Low,5,No,25000-50000,27139.64996878853
Hatchback,10,85472,95,1141,34,21.0,12.39,36,31,Good,High,5,No,25000-50000,37183.37501084157
Sedan,9,109764,98,1264,28,17.8,12.66,36,33,Moderate,Medium,12,No,10000-25000,14637.74470941542
Hatchback,4,249331,86,970,29,20.0,12.63,33,32,Moderate,Medium,5,No,50000-80000,68938.15249056969
Hatchback,11,237205,89,804,28,20.9,12.43,40,30,Good,Medium,10,No,50000-80000,68621.9275942369
Hatchback,11,119089,97,2286,37,20.5,12.0,32,34,Moderate,Medium,6,No,50000-80000,67134.10761852349
Hatchback,12,168442,96,1534,31,16.5,12.15,38,31,Good,High,1,No,25000-50000,49016.85756915631
SUV,6,53879,102,2168,28,10.2,11.9,38,34,Good,Medium,11,No,25000-50000,35696.67795717888
Truck,9,235120,111,3241,27,9.1,12.78,36,31,Good,Low,7,Yes,10000-25000,14500.580352157222
Truck,6,155383,117,3053,28,4.1,12.72,33,35,Good,Low,8,No,25000-50000,33968.75691939906
Sedan,3,180794,89,1149,40,15.1,11.91,44,35,Worn,High,9,No,25000-50000,33130.14996185344
Hatchback,3,9714,90,2496,35,21.5,12.22,27,31,Good,Medium,12,No,25000-50000,44721.52840570963
SUV,11,19895,102,2038,30,9.2,11.97,42,34,Moderate,Medium,5,No,50000-80000,74802.16341307308
Truck,6,80104,106,1273,18,4.6,12.7,45,29,Moderate,Medium,8,No,3000-10000,3941.9769272464473
SUV,1,100405,90,3233,38,10.2,12.48,44,28,Moderate,Low,9,No,80000+,91943.95358182146
Hatchback,4,233020,82,600,36,15.3,11.98,33,29,Worn,Medium,6,Yes,50000-80000,68953.06289208501
SUV,2,119446,91,2832,35,11.5,12.15,30,31,Moderate,Medium,5,No,50000-80000,67225.86142345273
SUV,12,16105,92,1799,36,11.7,12.72,40,31,Moderate,Medium,8,No,80000+,93988.97038347115
Hatchback,3,63267,83,1790,38,18.2,12.26,34,29,Good,Low,1,No,80000+,92076.0022855041
SUV,5,45138,95,3371,28,12.6,12.12,31,33,Worn,Low,6,No,50000-80000,60749.04411343501
Truck,5,218062,106,1356,25,5.7,12.69,35,28,Critical,High,3,No,0-3000,2143.9574005605814
SUV,2,225326,98,1390,32,8.1,12.62,42,33,Good,Low,12,No,50000-80000,52896.55216622147
Hatchback,4,248598,90,969,40,17.7,11.8,39,36,Moderate,Low,5,No,80000+,92817.33519359649
Hatchback,8,85502,89,870,30,21.0,12.24,33,30,Moderate,Medium,6,Yes,25000-50000,25999.556936557306
Hatchback,1,227877,89,2319,30,17.7,12.47,27,36,Worn,Medium,12,No,25000-50000,31111.176484640488
Truck,4,219109,96,1437,22,5.5,12.12,36,32,Moderate,Medium,6,No,25000-50000,41182.29141300023
Truck,9,245009,108,2033,32,4.4,12.14,32,29,Moderate,Low,6,No,10000-25000,13220.831526107093
SUV,5,145180,99,2598,32,12.7,12.42,38,30,Moderate,Low,7,No,50000-80000,54262.23592807341
SUV,4,117780,102,2719,37,13.1,12.07,35,28,Critical,Medium,11,No,10000-25000,18656.034839332406
Hatchback,10,63327,84,3393,33,20.3,12.08,34,35,Good,Low,9,No,80000+,87494.60083064636
Truck,5,30321,107,1039,30,5.9,12.62,40,29,Moderate,Medium,2,No,10000-25000,19256.021402205013
Hatchback,1,228376,98,2993,42,21.1,12.76,32,28,Good,Low,3,No,80000+,87419.20076324411
Truck,7,54045,105,1815,24,10.7,11.73,38,28,Worn,Low,4,No,25000-50000,41850.678335082244
Hatchback,10,206858,101,1185,33,18.7,11.9,35,36,Good,Low,10,No,50000-80000,73520.4766542277
SUV,11,29973,96,902,37,8.7,12.36,28,33,Good,High,1,No,50000-80000,51644.928653182025
SUV,6,60461,101,1341,27,13.9,12.65,35,36,Moderate,Low,10,No,50000-80000,54110.20214626188
Truck,1,223167,97,1455,21,7.3,12.77,40,35,Good,Low,1,No,25000-50000,27050.574964387804
Hatchback,7,213251,97,1005,46,15.4,12.75,27,36,Worn,Low,7,No,50000-80000,70564.52259514105
Truck,9,36866,111,2870,23,7.4,12.19,37,36,Good,Medium,3,No,10000-25000,22036.777659641673
Truck,11,191991,109,2126,32,5.0,12.76,26,33,Good,Low,11,No,10000-25000,24269.35237800143
Truck,10,88454,96,1305,32,7.8,12.29,25,34,Good,Medium,3,Yes,25000-50000,25469.262682944656
SUV,2,219154,101,3114,31,8.4,12.59,28,34,Moderate,Low,12,Yes,25000-50000,30197.545921993515
Hatchback,12,169474,90,1650,42,20.2,12.24,26,29,Good,Low,3,No,80000+,97429.10365135701
Truck,4,132650,108,678,17,8.2,12.38,44,29,Moderate,Low,1,Yes,3000-10000,4422.609045731193
SUV,5,68472,99,3251,41,10.2,11.76,28,36,Good,Low,11,Yes,50000-80000,67195.14496689769
Hatchback,2,33789,88,2993,44,18.3,12.1,25,34,Good,Low,8,No,80000+,92531.31208017423
SUV,5,35638,102,2115,25,9.6,11.73,44,35,Good,Low,11,No,50000-80000,51487.42509664003
Sedan,9,161337,102,2518,33,12.7,12.55,35,35,Moderate,Medium,7,No,25000-50000,37229.75855631473
SUV,8,198746,88,1065,27,9.0,12.66,26,30,Critical,High,1,No,25000-50000,29758.522330149804
Sedan,2,105752,94,752,41,14.7,12.68,29,33,Worn,High,2,No,50000-80000,60549.27232186143
Truck,11,173833,110,3354,27,6.3,11.92,37,28,Good,Medium,5,No,10000-25000,24453.484232090286
Hatchback,6,171911,85,1203,31,18.6,12.64,29,36,Moderate,Low,3,Yes,50000-80000,55407.6589213333
Truck,10,138936,102,1351,36,10.8,12.03,40,32,Worn,Medium,3,No,25000-50000,33890.544198993535
Hatchback,4,37260,93,3215,33,17.1,12.3,31,29,Good,Low,7,No,80000+,84896.65320084688
Sedan,11,236554,91,3458,25,13.8,11.78,33,33,Moderate,Low,5,Yes,50000-80000,53031.51041219179
Truck,6,164885,102,3464,21,6.6,12.01,27,32,Critical,Medium,6,No,3000-10000,7658.58476744927
Sedan,7,32221,95,2648,41,13.3,12.8,41,33,Good,Low,5,No,80000+,99066.98493652791
Sedan,3,30024,96,2504,39,14.4,11.89,37,36,Good,Medium,4,Yes,50000-80000,74176.23713996481
Truck,2,46712,101,2775,23,4.6,12.59,41,31,Moderate,Medium,12,Yes,3000-10000,4228.332495668965
Truck,11,21543,101,1837,32,7.2,11.76,41,33,Critical,Low,9,No,10000-25000,12545.44836534785
SUV,8,215098,101,1247,29,12.0,12.7,38,36,Moderate,Low,5,No,50000-80000,62402.35356941476
Sedan,5,32234,91,2302,39,16.2,12.79,33,32,Moderate,Medium,7,No,50000-80000,67752.57104005285
Hatchback,2,76667,100,1457,36,19.8,12.64,27,28,Good,Low,4,No,80000+,99634.64301430254
Hatchback,5,136463,94,2269,42,18.2,11.94,30,29,Moderate,Medium,3,No,50000-80000,65724.01168065282
Sedan,9,124926,97,1531,40,17.5,12.63,40,31,Good,Medium,8,Yes,50000-80000,67048.68612431058
SUV,7,45761,97,614,38,13.3,12.32,45,35,Moderate,Medium,5,No,50000-80000,73633.38093406145
Truck,1,68983,115,1283,18,11.2,12.64,44,28,Worn,Medium,11,No,0-3000,532.7152574490977
SUV,10,191662,98,2926,36,11.8,12.22,37,32,Good,High,9,Yes,25000-50000,31898.697307172843
Sedan,10,173971,83,1373,28,11.8,12.33,38,31,Moderate,High,3,No,25000-50000,25646.515364463623
Hatchback,8,192757,95,2868,33,17.6,12.76,42,32,Good,Medium,9,No,50000-80000,76653.71179101004
Sedan,6,226213,90,2984,43,16.7,11.77,39,34,Worn,Low,2,No,80000+,99563.91183251038
Truck,5,95789,110,2842,21,8.3,12.45,35,28,Good,Medium,3,No,3000-10000,4874.642101481186
Truck,9,93112,102,3241,27,5.5,12.61,40,30,Worn,Medium,3,No,25000-50000,38867.83903346896
Sedan,5,53894,96,3186,35,14.4,12.17,29,28,Good,Low,11,No,25000-50000,36581.75181046512
Sedan,11,46481,94,2270,34,14.3,12.65,32,32,Good,Medium,7,No,50000-80000,58317.40329704968
Hatchback,3,244294,96,1606,37,17.8,12.6,36,35,Good,High,4,No,25000-50000,47721.95213263546
Hatchback,10,148612,96,3096,37,20.9,11.73,41,29,Good,Low,1,No,80000+,95923.19118375525
Truck,4,194163,103,2008,21,5.2,12.27,42,33,Moderate,Medium,4,No,10000-25000,14437.594848286917
Hatchback,5,110081,88,2655,46,15.5,12.14,41,31,Good,Low,8,Yes,80000+,91758.98890039649
SUV,5,160741,96,3148,33,11.6,12.55,30,31,Worn,Low,9,Yes,50000-80000,60924.15738410435
Truck,11,134824,108,3130,31,6.7,11.83,25,32,Moderate,Low,4,No,10000-25000,21058.373870383402
Truck,11,187726,105,2370,16,7.4,12.6,37,31,Critical,High,7,No,0-3000,108.15126075105897
Truck,1,67377,106,3146,21,6.2,11.75,39,34,Good,Low,10,No,10000-25000,23781.408031627558
Truck,6,216641,114,1798,15,7.4,12.22,39,33,Good,Low,5,No,10000-25000,22237.15252489264
Hatchback,8,29454,91,2162,31,20.3,12.41,32,30,Worn,Low,6,Yes,50000-80000,70574.0614038028
SUV,11,74679,98,1684,36,10.6,12.19,38,29,Critical,Medium,8,Yes,25000-50000,43221.81183857113
Truck,8,203906,110,3312,34,8.4,11.93,38,31,Critical,Low,10,No,3000-10000,4317.704299389916
Truck,1,76473,97,1903,31,3.9,12.72,36,31,Worn,Medium,5,No,25000-50000,49597.28220639477
SUV,5,74547,91,2189,27,13.1,12.54,32,30,Moderate,Medium,1,No,80000+,97370.80826859067
Hatchback,5,149748,95,754,44,18.2,12.78,32,33,Good,Low,11,No,50000-80000,54141.254709137145
Sedan,8,73159,88,3231,26,18.3,12.33,40,33,Moderate,High,8,No,25000-50000,28066.47319138533
SUV,10,201353,101,2659,33,12.3,12.3,44,33,Moderate,Low,3,No,50000-80000,51726.98747866231
Hatchback,1,198283,98,1030,35,20.9,12.64,31,31,Critical,Medium,2,Yes,10000-25000,24268.944801934493
SUV,3,79423,101,2596,33,7.3,12.34,39,35,Critical,Low,5,No,25000-50000,31859.93404293364
Sedan,3,176771,94,2798,41,11.5,12.27,44,30,Good,Medium,7,No,80000+,97625.95935073869
Sedan,8,184842,101,2418,35,18.6,11.73,33,30,Good,Low,9,No,50000-80000,61126.19431511389
Sedan,8,219882,91,1244,32,16.6,12.69,29,30,Critical,Low,11,No,10000-25000,14742.818724056357
Sedan,5,54787,93,2604,36,17.5,12.35,32,29,Critical,Medium,1,Yes,25000-50000,37760.547481750466
Truck,3,118117,98,1306,20,8.3,12.42,39,32,Good,High,8,No,3000-10000,5499.8925687384435
Sedan,9,110373,98,2944,30,12.4,12.35,35,33,Good,High,1,No,25000-50000,30452.117882945826
SUV,3,46026,93,2334,34,14.3,11.83,32,36,Good,Medium,10,No,80000+,99923.76507669195
Truck,8,249827,103,1848,32,7.5,12.52,40,31,Moderate,High,10,No,10000-25000,20022.671357851104
Truck,11,211300,105,1849,31,7.0,12.51,26,34,Good,High,5,Yes,10000-25000,12475.161184036333
Hatchback,12,202985,92,2157,32,20.8,12.53,40,30,Good,Low,12,Yes,25000-50000,46795.583886940454
Truck,9,202376,116,3500,20,6.8,12.38,40,28,Critical,Low,8,No,0-3000,421.466605759483
SUV,12,230844,104,2112,28,8.8,11.92,35,36,Critical,Medium,11,No,10000-25000,11767.840680548237
Sedan,11,63881,87,2127,42,16.1,12.73,39,28,Good,Medium,1,No,80000+,95169.81569392132
Hatchback,12,155360,90,1530,46,14.4,12.55,31,31,Good,High,3,No,50000-80000,64539.121081690544
SUV,2,108056,97,935,40,12.0,12.23,40,31,Critical,Medium,11,No,10000-25000,19360.23805950644
SUV,12,80602,97,2302,37,9.1,11.92,39,28,Good,Medium,3,No,80000+,98238.42792819017
SUV,1,210306,101,1313,33,10.7,11.85,25,28,Critical,Medium,4,No,25000-50000,42104.97932662199
Truck,4,147114,99,2497,27,9.0,12.27,33,30,Good,Low,5,No,50000-80000,50949.0476818904
SUV,10,110234,93,1788,33,8.3,12.44,39,31,Good,High,6,No,50000-80000,72391.11623687106
SUV,10,139845,91,709,33,12.5,11.81,30,29,Worn,Low,9,No,80000+,87775.6146344398
Truck,9,68121,103,3471,23,5.6,12.78,39,30,Good,High,3,Yes,10000-25000,20290.59410886788
SUV,3,150224,89,2527,28,9.5,12.46,39,28,Worn,Low,8,No,80000+,95503.54795873477
SUV,10,105657,99,1197,41,9.4,12.58,25,29,Moderate,Low,2,No,80000+,94900.34789539134
Sedan,5,222320,91,909,41,16.8,12.7,27,32,Moderate,Low,3,Yes,50000-80000,76630.86558714605
Sedan,4,206230,91,2386,42,17.6,12.38,36,29,Good,High,5,No,50000-80000,55433.20695319435
Hatchback,8,125072,84,1303,38,20.9,11.96,44,33,Worn,Low,9,Yes,50000-80000,50872.64944307709
Hatchback,3,127971,91,2935,38,21.4,11.88,29,29,Critical,Low,10,No,50000-80000,78300.4090006067
Hatchback,3,63409,85,2630,28,16.6,11.92,37,29,Good,Low,11,No,50000-80000,66347.58831450218
Sedan,12,56467,87,2833,26,13.2,12.29,33,33,Good,Low,4,No,80000+,96288.11748779341
Sedan,12,65353,96,2555,43,12.9,12.06,42,32,Good,Low,11,Yes,25000-50000,40615.6467078834
Hatchback,10,238293,90,2859,33,15.7,12.35,41,30,Worn,Low,6,No,50000-80000,56777.80513350151
Truck,5,233600,105,2073,33,9.1,11.85,39,31,Critical,Low,12,No,3000-10000,3859.9559918306554
Sedan,2,60376,90,1752,33,12.8,12.22,27,32,Worn,Medium,6,No,50000-80000,70285.42017068437
Sedan,8,75361,93,1902,33,14.2,12.59,33,36,Moderate,Low,5,No,50000-80000,66245.86299563036
Hatchback,11,245015,88,3383,35,19.8,12.75,41,28,Good,Low,10,No,80000+,92646.73008108689
Sedan,2,200965,99,1202,34,18.2,12.36,38,36,Good,Medium,10,No,50000-80000,71451.98608262223
Truck,12,85579,109,1959,33,10.4,12.7,38,30,Moderate,High,5,No,3000-10000,9480.82516743915
Sedan,2,19839,93,1598,35,16.6,12.64,45,30,Good,Medium,5,Yes,50000-80000,71431.59673647296
Hatchback,4,71761,87,1784,34,21.5,12.21,43,31,Worn,Low,12,Yes,25000-50000,38362.85920472407
Truck,12,206468,106,1942,31,6.8,12.37,39,36,Moderate,Low,12,Yes,3000-10000,8596.739886143205
Sedan,7,229020,89,1595,41,15.3,11.98,34,35,Good,High,3,Yes,25000-50000,45488.0848161765
SUV,8,240059,105,1307,37,8.9,12.58,44,31,Good,Low,3,No,80000+,85666.05663005718
SUV,5,60753,92,1742,27,14.2,11.91,34,34,Worn,High,12,No,10000-25000,17624.652021991395
Sedan,12,171421,96,3496,32,13.6,12.51,43,31,Moderate,Medium,9,Yes,25000-50000,38208.24546990996
Truck,1,100800,108,2440,34,9.0,12.76,41,31,Critical,Low,9,Yes,3000-10000,8123.105952970666
Sedan,6,63400,83,821,32,12.6,12.38,40,29,Moderate,High,1,No,25000-50000,38928.432052742864
Truck,3,85163,112,2607,28,5.1,12.38,34,35,Good,Low,4,Yes,10000-25000,10845.246864426088
