Vehicle_Type,Vehicle_Age,Mileage,Engine_Temp,RPM,Oil_Pressure,Fuel_Consumption,Battery_Voltage,Brake_Pressure,Tire_Pressure,Tire_Condition,Vibration_Level,Last_Service_Months,Accident_History,KM_Range_Before_Defect,Remaining_KM
Truck,3,191572,101,732,24,9.1,12.23,31,29,Good,Low,10,No,50000-80000,68345.09668517187
Sedan,10,37528,86,3121,38,17.5,12.05,39,32,Worn,Medium,2,No,80000+,92515.66775299268
Hatchback,1,62596,89,2474,31,22.7,11.87,40,33,Good,Low,6,No,80000+,96640.05517691793
Sedan,6,200406,88,2560,33,13.4,12.22,38,35,Worn,High,2,No,25000-50000,30947.034838659572
Hatchback,3,44253,84,2179,32,22.7,12.73,38,30,Worn,Low,6,No,50000-80000,78761.44169471905
Hatchback,4,45671,99,3376,42,13.9,11.79,43,28,Good,Low,3,No,80000+,88785.32297294842
Sedan,9,209268,86,1809,36,15.4,12.54,33,32,Critical,Low,12,No,25000-50000,34936.63701142484
Hatchback,2,179713,87,1472,34,18.1,12.74,35,29,Good,High,6,No,25000-50000,41106.717261724334
Truck,9,43002,112,782,33,8.0,11.71,32,31,Moderate,Low,12,No,3000-10000,5359.8995335821455
Sedan,8,209400,96,2793,28,17.6,12.78,25,28,Worn,Low,7,No,50000-80000,54174.767434067755
Hatchback,3,221399,95,2521,40,16.5,12.39,38,36,Critical,Medium,7,No,25000-50000,31046.82769362488
Hatchback,10,82369,88,1655,33,20.7,12.56,28,36,Moderate,Low,3,No,50000-80000,52933.65694857714
Hatchback,4,244577,94,2349,45,16.8,12.59,31,30,Moderate,Low,9,No,80000+,94526.82722619378
Truck,9,206828,104,2482,28,6.1,11.81,30,30,Good,Low,2,Yes,50000-80000,77007.19792472219
SUV,3,112711,104,3105,40,9.2,12.63,43,33,Good,Low,3,No,80000+,94505.05834993717
Truck,2,111123,102,2008,16,6.3,12.56,28,29,Good,Medium,8,No,10000-25000,12882.843919419753
SUV,9,174866,91,2991,33,13.7,12.42,45,31,Good,High,6,Yes,25000-50000,38393.77095837438
SUV,7,157788,95,1570,39,10.7,11.73,36,33,Critical,Low,8,No,50000-80000,76449.02955398963
SUV,6,125268,107,3354,23,9.0,12.62,26,30,Good,Low,2,No,50000-80000,72799.87500179672
Sedan,5,188229,98,1694,34,16.4,12.46,36,36,Moderate,Medium,2,Yes,25000-50000,30587.097520033065
Sedan,12,240709,97,2977,39,16.2,12.04,29,36,Good,Medium,10,No,50000-80000,78154.99581226571
SUV,7,153983,101,2708,33,9.7,12.46,29,30,Good,Low,1,No,80000+,99268.85704710774
Sedan,8,218162,97,1129,42,17.5,12.51,32,31,Moderate,Low,7,Yes,50000-80000,55161.912641771836
Truck,9,96525,113,2781,34,9.5,12.57,41,31,Moderate,Medium,9,Yes,3000-10000,4764.690941447993
Hatchback,11,100469,85,1257,46,15.2,12.8,43,30,Good,Medium,11,No,50000-80000,51276.969858577846
SUV,1,76657,102,3018,34,11.4,11.75,29,32,Good,Medium,5,No,50000-80000,78689.66387980337
Hatchback,10,211677,90,3408,42,19.6,12.47,37,29,Critical,Low,4,No,50000-80000,53232.84551042936
SUV,6,197350,98,3186,38,14.5,12.7,45,30,Good,Medium,7,No,80000+,85788.21867304377
SUV,7,14849,94,889,30,10.1,12.46,34,29,Moderate,Medium,6,No,50000-80000,64834.962534337836
Sedan,10,173913,92,1269,32,19.3,12.01,30,36,Worn,Low,3,No,50000-80000,51990.669212845365
SUV,12,111122,99,2860,29,14.7,11.78,28,33,Worn,High,7,No,25000-50000,38940.92518450385
Truck,10,170779,107,2259,28,10.0,12.53,35,36,Critical,Medium,4,No,3000-10000,3354.8567710042103
Hatchback,10,95971,101,2869,40,19.0,11.88,40,28,Good,Low,8,No,80000+,84307.38291986387
Hatchback,8,59375,97,2404,32,19.9,12.33,35,29,Good,High,2,No,25000-50000,33136.13724014711
Truck,9,46212,104,1169,26,7.6,12.17,30,28,Moderate,Medium,12,No,10000-25000,10325.557175669665
SUV,9,167743,90,1876,27,9.0,12.0,42,33,Good,Medium,6,No,80000+,99979.65043040566
Truck,7,108793,111,1429,33,7.3,12.36,36,36,Good,High,12,No,0-3000,2066.8171726571823
SUV,6,249992,95,1448,38,11.8,11.73,38,31,Good,High,1,Yes,50000-80000,74087.97877930885
Hatchback,3,122952,90,2807,40,18.2,12.75,33,29,Moderate,Low,10,No,80000+,89267.71733959022
SUV,8,153790,97,3453,34,9.9,11.91,41,30,Good,High,5,Yes,25000-50000,31121.996695294234
Truck,12,47310,101,1720,31,3.7,12.26,38,28,Good,High,9,No,10000-25000,24576.496460984396
Truck,5,187340,104,1879,26,8.0,12.16,27,33,Good,Low,5,Yes,25000-50000,30366.34076421692
Truck,5,208672,102,1651,38,10.1,12.42,39,34,Moderate,High,3,No,10000-25000,12423.654998583334
Truck,12,125974,100,2499,33,9.5,11.77,31,36,Moderate,Low,7,Yes,25000-50000,49978.43502362735
SUV,3,166004,99,1688,23,9.5,12.6,44,29,Moderate,Medium,7,No,50000-80000,68517.30485155416
SUV,11,187910,99,1445,36,14.9,12.07,32,33,Moderate,Low,3,No,80000+,85835.22389765539
SUV,12,29764,102,1031,41,11.7,11.86,43,29,Moderate,Low,4,No,80000+,102594.92766711093
Truck,12,246487,104,1785,24,4.2,12.48,28,35,Worn,Low,2,No,50000-80000,59432.03274021459
Sedan,8,210148,91,633,40,13.8,12.36,45,35,Worn,Medium,10,No,50000-80000,63102.112582575355
Hatchback,4,138941,88,3412,34,15.8,12.55,35,31,Good,Low,7,Yes,50000-80000,62526.51177230467
Hatchback,9,56480,88,3250,37,20.9,11.83,31,33,Good,Medium,8,No,80000+,102823.01093419082
Hatchback,3,235557,93,2129,32,17.8,12.02,28,33,Worn,Medium,3,No,50000-80000,57783.033895084096
Sedan,10,231161,92,2824,45,17.5,12.41,44,30,Good,High,5,No,50000-80000,56083.5880320664
Truck,7,124217,114,3440,19,5.3,12.69,37,32,Good,Medium,12,No,0-3000,1346.6351705862419
Hatchback,1,239170,93,2764,32,19.2,11.95,38,30,Good,Low,5,No,80000+,95376.92184285905
SUV,11,226232,91,3227,41,11.4,12.77,31,30,Good,Low,2,Yes,80000+,88190.73546127872
Sedan,1,115585,93,1978,36,13.9,12.21,28,33,Worn,Medium,2,No,80000+,86943.45770854266
Sedan,12,115745,93,3062,29,11.8,11.77,41,32,Moderate,Low,1,No,80000+,89502.43445033347
Hatchback,12,35499,95,1297,33,22.4,11.71,35,34,Good,Low,2,No,80000+,92661.26750907741
Truck,4,159327,95,3121,20,3.5,12.58,28,30,Moderate,Low,6,No,10000-25000,11835.598986487317
Truck,12,181818,100,2799,30,4.8,11.76,30,32,Moderate,Low,9,No,25000-50000,26048.9805145587
Truck,2,77510,110,1097,21,4.8,12.54,41,28,Moderate,High,3,No,0-3000,1409.3111307760842
Truck,3,88779,109,1532,21,6.9,12.02,34,29,Critical,Low,4,Yes,0-3000,2077.5181091021095
Truck,2,10470,99,2842,25,7.4,11.8,45,35,Worn,Medium,2,No,25000-50000,47952.70412777917
Sedan,12,79190,90,1206,40,13.8,11.94,37,33,Moderate,Low,7,No,80000+,101920.9856536159
SUV,7,95175,98,670,25,10.8,12.76,44,34,Good,High,11,No,10000-25000,10612.442501253883
Hatchback,11,147271,87,613,27,22.1,11.89,38,32,Moderate,Low,3,No,50000-80000,66303.3863117207
Hatchback,5,208133,98,909,33,18.7,12.08,25,35,Good,Low,6,Yes,50000-80000,74395.72844021756
Sedan,6,19188,90,3196,37,14.7,12.5,38,30,Worn,Low,5,No,80000+,103865.12944539348
SUV,5,192577,100,2210,34,12.1,12.67,42,31,Good,High,7,No,25000-50000,35486.000306276546
SUV,12,198162,95,2170,31,9.6,12.27,39,34,Moderate,Medium,7,No,50000-80000,54218.28734371533
Truck,12,36935,107,2375,29,8.7,12.6,27,30,Good,Medium,10,No,10000-25000,15736.133506898539
Hatchback,5,152905,96,1197,29,13.2,11.79,45,34,Worn,Medium,6,No,25000-50000,29344.26003961423
Truck,10,141565,113,2725,23,5.1,12.45,43,30,Worn,Low,5,No,10000-25000,10524.420562270496
Hatchback,10,151480,100,1831,40,18.8,12.77,40,31,Moderate,Low,6,Yes,50000-80000,58679.44595771492
SUV,4,191789,92,2434,35,11.5,11.82,34,28,Moderate,Low,4,Yes,50000-80000,60993.09413872574
Sedan,2,48631,84,943,38,17.5,12.01,25,33,Moderate,Low,3,No,80000+,95622.33567989548
Hatchback,12,64815,95,648,36,20.0,11.73,37,28,Good,Low,9,No,80000+,89685.37108130984
Truck,4,154932,105,3283,32,6.0,12.8,33,28,Worn,Medium,11,Yes,3000-10000,4072.2221905168103
Truck,8,92842,108,1718,28,7.4,12.64,36,35,Good,Medium,3,Yes,10000-25000,21387.054377167384
Hatchback,7,69923,98,1054,34,14.6,11.95,32,29,Critical,Medium,6,No,10000-25000,20808.16872925822
Truck,5,11860,110,814,23,9.0,11.76,27,31,Good,Low,6,No,25000-50000,35413.938244262026
SUV,4,45269,93,2578,29,12.2,12.49,39,35,Good,Low,11,No,50000-80000,52538.52786911753
SUV,9,155695,100,2665,37,14.6,11.86,35,33,Good,Low,1,Yes,80000+,98562.25186454588
Sedan,7,241859,94,3189,34,15.9,12.34,40,30,Good,Medium,7,No,50000-80000,75327.89159368312
SUV,3,110025,100,789,34,8.1,12.41,29,29,Moderate,Low,12,No,25000-50000,29429.614516863992
Truck,7,166421,115,2962,27,3.4,11.74,26,34,Moderate,Low,2,No,25000-50000,42337.57754558012
Sedan,5,121268,99,2416,30,13.3,11.73,34,31,Good,Low,7,No,50000-80000,71552.30129329527
Truck,4,99346,106,2715,28,9.3,11.89,28,36,Moderate,Medium,12,No,3000-10000,7686.966916625083
Truck,4,164877,95,3125,30,5.7,12.04,42,30,Moderate,Medium,2,No,25000-50000,31305.225280056275
SUV,2,213430,101,3117,27,13.8,12.76,41,36,Good,Medium,2,No,80000+,92674.20678583292
Truck,11,38603,98,1043,27,8.1,12.76,28,29,Critical,Low,3,No,10000-25000,16757.247072387043
Sedan,9,238954,91,2992,37,16.8,12.1,44,28,Good,Low,12,No,50000-80000,65190.547494338876
SUV,4,219827,95,3121,24,13.4,12.37,28,30,Good,Medium,6,Yes,50000-80000,55608.702329749496
Sedan,6,71179,98,3227,34,15.5,12.76,44,36,Moderate,Medium,6,No,25000-50000,25693.37971643773
Sedan,11,61863,99,1881,45,13.1,12.64,32,35,Critical,Medium,1,Yes,25000-50000,30856.314981623338
Truck,2,242890,114,1636,24,8.4,12.66,31,31,Good,Medium,10,No,10000-25000,14404.395284591865
SUV,1,240083,95,2893,30,11.2,12.44,33,35,Good,Medium,10,Yes,50000-80000,62330.99176286289
Hatchback,7,91965,85,1122,40,22.8,11.91,38,36,Good,Low,1,Yes,80000+,94125.22447658506
Hatchback,6,103297,90,2762,34,15.4,11.98,33,35,Good,High,11,No,10000-25000,11185.604843311621
Truck,10,83794,107,1428,27,9.4,12.61,30,29,Worn,High,2,No,3000-10000,9849.879401305818
SUV,6,248690,102,1244,36,7.9,11.85,26,33,Good,Medium,8,No,80000+,95823.93965153322
Sedan,9,18298,94,3127,43,13.6,12.52,39,30,Good,Low,4,No,80000+,92161.76776846989
Truck,7,212964,106,3074,22,5.5,11.95,40,34,Good,Medium,12,No,3000-10000,7259.847457800775
SUV,9,130583,99,2661,30,12.2,12.02,26,34,Good,Low,12,Yes,25000-50000,32880.21578411032
SUV,3,53090,97,2329,34,11.7,12.74,38,32,Good,Low,7,No,80000+,98588.0247353032
Truck,12,11327,94,882,38,8.6,11.7,36,29,Good,High,10,Yes,25000-50000,28316.357803743467
Truck,8,157189,115,1219,32,7.4,12.65,39,28,Moderate,Medium,12,No,3000-10000,4166.271036580049
Hatchback,3,56510,88,867,36,14.6,12.02,38,35,Worn,Low,6,No,80000+,89129.6166394181
SUV,7,235788,98,1040,32,9.0,12.29,29,30,Moderate,Medium,7,No,50000-80000,66948.09073876319
Truck,5,114331,108,2210,18,7.9,11.99,39,31,Good,High,10,No,0-3000,2436.2315170383335
Truck,3,160270,111,2846,15,5.9,12.34,43,30,Good,Medium,1,Yes,3000-10000,8097.415751107929
Sedan,1,245032,90,2680,30,15.4,12.04,36,35,Worn,Low,10,No,50000-80000,63315.64622848886
Sedan,6,132393,94,2395,43,13.3,11.71,28,32,Good,Low,3,No,80000+,88130.61900905108
Hatchback,10,144864,86,3442,44,15.5,11.94,44,32,Good,Low,5,No,80000+,93778.04697747093
Truck,8,19405,117,3177,17,10.7,12.74,29,32,Good,Low,12,No,3000-10000,4157.255892808802
Truck,5,99337,105,2331,25,4.9,12.58,35,32,Moderate,Medium,9,Yes,10000-25000,19155.928859910207
Sedan,6,131714,92,1870,38,17.4,12.41,32,36,Good,Medium,10,No,80000+,100701.54823648435
Truck,3,111745,110,2493,24,9.0,11.8,26,28,Good,High,7,No,3000-10000,4949.7365915494265
SUV,3,219616,99,1651,39,9.1,11.77,25,28,Good,Low,10,Yes,80000+,101329.20574739519
Hatchback,9,76739,95,1260,41,15.3,11.93,38,33,Good,Low,3,No,80000+,99974.40574445762
SUV,7,171560,99,1088,37,11.1,12.23,29,32,Good,Low,1,No,80000+,89518.34603949473
SUV,11,115683,101,2074,41,13.0,12.36,29,35,Good,Low,9,Yes,80000+,85724.92043559201
SUV,10,36957,101,1683,23,7.4,12.17,41,33,Moderate,Low,4,No,50000-80000,77180.39678109129
Truck,10,14489,111,931,25,4.6,12.03,27,34,Moderate,Low,8,No,10000-25000,14739.246601158078
SUV,3,76655,93,2379,35,11.4,11.99,33,35,Good,Low,3,No,80000+,103610.60246929592
Truck,8,33734,108,777,34,10.2,12.68,42,30,Good,High,9,Yes,3000-10000,7646.374678301615
Sedan,12,38987,84,1919,35,18.2,12.74,40,34,Good,Low,12,No,50000-80000,77530.78604747169
Hatchback,2,149185,90,2344,43,19.7,12.22,29,29,Moderate,Low,8,Yes,50000-80000,54159.57567657118
Sedan,10,193191,90,2837,37,12.4,11.87,44,28,Moderate,Low,12,No,50000-80000,75152.5704617073
SUV,6,156089,95,3177,35,7.6,11.78,34,35,Worn,Low,2,No,80000+,95204.02244335935
Sedan,11,99063,87,2193,41,15.0,11.74,29,29,Critical,High,3,No,10000-25000,12529.957133905167
Hatchback,2,76889,85,2602,40,20.4,12.34,32,29,Good,Medium,12,Yes,25000-50000,39838.59342066307
SUV,3,182168,101,2490,35,12.4,12.74,31,28,Critical,Low,11,No,10000-25000,14566.577653378117
Sedan,12,74161,102,3458,45,15.7,12.64,35,31,Moderate,Low,11,No,25000-50000,49672.84396762849
Hatchback,3,200828,82,2669,34,20.2,12.3,44,29,Critical,Low,5,No,25000-50000,42148.73112607417
Hatchback,6,181640,84,1576,31,18.4,11.7,32,33,Good,Low,9,No,80000+,101886.96016748219
SUV,12,100075,92,1842,29,10.8,12.18,38,34,Good,Low,8,No,80000+,93299.15721182837
SUV,6,99125,99,1875,39,10.7,12.28,30,34,Worn,High,1,No,50000-80000,57872.864716687836
Hatchback,6,24891,96,1170,37,16.9,12.41,31,36,Worn,Medium,7,No,50000-80000,67629.65525906075
Hatchback,6,32807,95,2440,35,21.6,12.37,29,34,Moderate,Low,3,No,50000-80000,60701.735700874255
SUV,6,144561,95,3079,35,12.4,12.61,28,29,Moderate,Low,8,No,50000-80000,69548.78001522014
SUV,4,200423,101,3398,35,14.4,12.34,43,28,Moderate,High,8,Yes,10000-25000,22885.41869687214
Sedan,1,183854,98,1970,40,13.7,12.27,38,29,Worn,Medium,9,No,50000-80000,77172.4655272161
SUV,3,199170,93,3372,30,9.8,12.55,31,31,Good,Medium,3,No,80000+,95343.7476005514
Sedan,5,174867,87,1534,36,18.2,12.79,34,32,Good,Medium,11,Yes,25000-50000,36421.949296344115
Sedan,3,98603,96,911,39,15.4,11.98,28,28,Moderate,Medium,5,No,50000-80000,58282.26218009755
Sedan,3,7613,103,2161,30,14.2,12.76,32,31,Good,High,5,No,25000-50000,34460.189773287304
Sedan,7,229705,87,2632,26,17.3,12.33,42,30,Good,Low,8,No,80000+,101407.38970967196
Sedan,2,241004,99,3271,32,14.8,12.02,32,29,Good,High,9,No,25000-50000,28062.048182662216
Sedan,6,55104,102,1633,33,15.0,12.39,41,35,Moderate,Low,2,No,50000-80000,64538.414998404296
Sedan,9,191156,101,1749,39,17.4,11.74,32,30,Good,Low,12,No,50000-80000,58858.12877028825
Hatchback,12,50344,88,1331,38,13.5,11.74,43,33,Moderate,Low,7,No,80000+,95027.37329018636
Truck,3,20792,111,1377,30,3.6,11.91,31,29,Good,Medium,4,No,10000-25000,24980.04556835051
SUV,11,126978,93,2979,34,13.6,12.27,38,28,Good,Low,11,Yes,50000-80000,75957.5066853813
SUV,11,133482,106,2139,26,13.1,12.35,31,33,Worn,High,11,No,3000-10000,8041.825155009065
Hatchback,10,162498,94,1135,38,21.0,12.67,32,33,Moderate,Low,2,No,80000+,87868.10954239564
Sedan,3,215413,86,2744,31,14.4,11.86,42,29,Worn,High,1,Yes,25000-50000,31106.974062969548
Sedan,8,138688,87,2936,30,18.0,12.22,33,33,Good,Low,8,Yes,50000-80000,62417.18125292304
Truck,2,239105,112,2571,28,9.4,12.69,43,30,Moderate,Low,7,No,10000-25000,17294.689219097632
Truck,7,189985,99,1083,24,5.9,12.07,31,28,Critical,Low,1,No,25000-50000,34507.65673292935
Sedan,3,168129,96,3234,37,12.8,11.92,25,36,Moderate,High,8,No,25000-50000,44325.32256559375
Hatchback,4,77569,95,1591,33,20.5,12.14,34,33,Good,Low,12,No,25000-50000,39856.60809762931
Truck,6,95579,110,729,28,9.9,12.31,42,33,Moderate,Low,3,Yes,10000-25000,14412.26591053054
Hatchback,5,222233,85,3257,44,14.0,12.67,41,36,Critical,Low,11,Yes,10000-25000,24587.848337870826
Truck,6,23079,116,3419,22,6.1,12.46,26,30,Worn,Medium,12,No,3000-10000,9786.987497297672
Hatchback,11,59177,88,2854,44,17.5,12.41,41,32,Good,Low,8,No,80000+,101172.30371156504
SUV,7,62213,92,3250,28,11.2,12.29,31,29,Good,Low,2,No,80000+,101317.38114530873
Sedan,11,146082,92,668,34,13.6,11.78,45,31,Good,Low,12,No,50000-80000,51806.462010024945
Sedan,4,108381,89,1138,36,15.9,12.13,26,33,Critical,Low,6,No,50000-80000,53886.890186472134
Truck,12,95821,113,3040,25,6.5,12.54,35,35,Moderate,Low,9,No,10000-25000,19940.277604573614
SUV,5,153030,108,2357,34,9.4,12.05,26,35,Good,Low,6,No,50000-80000,67653.53442061675
SUV,2,207700,98,2628,31,12.4,12.3,31,31,Good,Low,10,No,80000+,90704.49640550814
Truck,8,76626,97,2290,22,4.6,12.43,40,32,Worn,Low,5,No,25000-50000,41202.09125520565
SUV,10,157444,101,2330,32,9.9,12.63,33,31,Good,Medium,2,No,80000+,100627.81254713569
SUV,3,246248,100,3335,32,12.5,12.51,36,31,Moderate,High,4,No,25000-50000,47873.36325342841
Hatchback,9,164407,90,1715,33,16.8,12.42,36,29,Moderate,Low,5,Yes,50000-80000,65712.6065241693
Hatchback,4,66201,93,773,36,15.3,12.52,44,29,Worn,Low,10,Yes,50000-80000,56582.86505777015
SUV,2,246352,108,1105,31,12.8,12.07,39,29,Good,Low,8,No,50000-80000,57400.16331844179
SUV,3,41035,104,3400,27,9.4,12.15,44,32,Good,Low,1,No,80000+,89790.8260514075
SUV,8,204871,101,2106,31,13.0,12.72,31,32,Good,Medium,10,No,50000-80000,68994.74172735834
Hatchback,8,43169,92,2864,35,22.4,12.27,32,36,Worn,Medium,10,No,50000-80000,54305.36023442278
Sedan,6,98429,96,1049,32,13.8,12.0,26,30,Critical,Low,10,No,25000-50000,47488.75068012321
Hatchback,2,11745,87,1358,37,17.8,12.21,25,29,Moderate,Medium,5,No,50000-80000,57549.38445211328
Hatchback,7,118547,98,3446,31,19.5,11.83,35,30,Critical,Medium,9,No,10000-25000,22526.47873142515
Truck,1,54864,114,1067,31,8.9,12.45,38,33,Good,Low,11,Yes,3000-10000,9336.538841924303
Truck,3,147294,106,714,29,8.5,12.45,30,35,Good,Low,8,No,25000-50000,29829.209201238293
Truck,1,155590,99,3274,17,8.6,12.02,32,34,Worn,High,6,No,3000-10000,7886.315845629202
SUV,6,87159,97,2529,23,12.1,12.01,44,30,Moderate,Medium,8,No,50000-80000,70506.08111986113
SUV,8,186592,92,1323,34,10.1,12.35,37,33,Good,Low,8,Yes,80000+,84474.45371418796
Hatchback,12,102194,89,1234,39,15.7,12.73,45,36,Good,Medium,12,Yes,25000-50000,32002.86171639549
Sedan,1,175539,97,3152,37,14.7,12.3,31,30,Moderate,Medium,3,No,50000-80000,57431.32825262115
Hatchback,12,14407,92,1502,33,20.7,12.69,34,35,Good,High,1,Yes,25000-50000,43531.259344957
Hatchback,12,10984,84,3355,41,15.6,12.63,34,28,Moderate,Low,1,No,80000+,93114.26950294957
Hatchback,6,230114,85,924,38,14.5,11.75,44,36,Moderate,High,9,Yes,25000-50000,45126.152196111536
SUV,1,102603,99,1301,26,10.9,11.82,33,34,Critical,Low,4,No,25000-50000,47547.87754036058
Hatchback,5,169746,93,1423,35,19.6,12.6,31,29,Good,High,8,No,25000-50000,47908.1574252304
Truck,4,98233,104,2007,37,7.1,12.03,30,30,Worn,Low,6,No,50000-80000,56023.11242052291
Sedan,5,110000,93,1850,33,15.1,12.4,41,33,Moderate,Low,7,Yes,50000-80000,61315.83630964844
SUV,8,28967,103,2273,35,8.2,11.81,35,30,Good,Low,3,No,80000+,86787.12835265866
Hatchback,2,37939,95,2054,32,19.2,12.21,43,30,Good,High,8,No,25000-50000,29710.04547362392
Sedan,6,111360,101,1399,32,14.3,12.02,40,28,Critical,Medium,8,No,10000-25000,11491.267930777352
Truck,2,22062,106,2833,24,9.6,12.2,36,32,Moderate,Medium,8,No,10000-25000,17298.59179509294
Truck,8,213482,98,1382,32,4.0,12.16,43,35,Good,Medium,5,No,25000-50000,31486.767673945913
Sedan,11,179255,84,1794,39,16.9,11.77,29,31,Moderate,Low,7,No,80000+,100606.26430945827
Truck,4,60892,111,2481,25,9.4,12.53,31,28,Worn,Low,1,No,25000-50000,48527.41542651099
Sedan,9,148803,96,2714,34,14.6,11.88,43,33,Good,Low,8,No,50000-80000,76841.99095312334
Truck,10,225385,104,807,33,4.8,12.7,37,34,Moderate,Low,12,No,10000-25000,23907.659775406908
SUV,8,183257,101,2498,31,7.9,12.18,39,30,Good,Medium,12,No,25000-50000,37452.21642100878
SUV,1,124748,94,2259,37,12.5,12.18,41,28,Moderate,High,1,No,50000-80000,63816.47834050086
Hatchback,8,97040,86,1188,42,20.5,12.71,40,29,Good,Low,1,No,80000+,86147.87110020223
Sedan,1,197130,93,2020,35,16.3,12.61,36,34,Moderate,High,7,No,25000-50000,39207.93750526288
Hatchback,6,218320,86,2285,41,14.1,12.06,42,29,Critical,Low,10,No,50000-80000,70092.10435796321
SUV,6,62285,102,1947,26,13.5,12.14,32,34,Worn,Low,4,No,50000-80000,60864.40284850994
SUV,7,82168,94,1831,42,12.9,12.55,40,36,Moderate,Low,2,No,80000+,88722.3524033248
Truck,4,219683,111,3307,31,7.3,12.32,32,35,Moderate,Low,6,Yes,10000-25000,19112.515640685146
SUV,7,97434,107,1522,32,7.7,12.79,28,36,Good,Low,7,No,50000-80000,59724.100899973055
SUV,2,28668,96,2718,31,10.7,12.69,30,31,Worn,High,9,No,25000-50000,41182.52572309444
SUV,8,196185,93,2758,28,10.7,12.8,42,31,Good,High,3,No,50000-80000,70362.70988064418
Hatchback,11,131301,85,3416,33,16.8,12.46,28,34,Worn,Low,2,No,80000+,89968.28038651188
SUV,7,213142,105,3486,33,10.5,11.82,29,32,Good,Low,1,No,80000+,98180.07937096586
SUV,7,237289,96,1690,23,14.2,11.75,40,35,Moderate,Low,9,No,50000-80000,72862.02780016189
SUV,7,207313,92,694,23,9.9,12.23,33,31,Moderate,High,8,Yes,25000-50000,36837.325111215425
Truck,4,34947,111,1062,23,10.1,12.59,28,29,Good,Medium,11,Yes,3000-10000,7313.402187029095
Truck,8,218443,95,1207,28,9.6,12.45,27,29,Worn,Low,10,No,25000-50000,35092.311424084204
Truck,9,236356,109,1003,28,9.1,12.65,30,34,Worn,Low,12,No,3000-10000,8265.682273925748
Truck,9,146325,103,2689,37,11.3,12.09,30,32,Moderate,Low,2,No,50000-80000,57354.09461269094
SUV,1,191957,92,1461,39,12.2,12.03,26,33,Good,Medium,5,No,80000+,84046.39450994348
Truck,4,87999,110,1727,34,5.5,12.59,37,35,Critical,Low,5,No,3000-10000,9378.795472690375
Sedan,2,96249,86,1539,42,17.7,12.04,38,28,Moderate,Low,3,Yes,50000-80000,63519.2794569168
Sedan,10,236010,84,2834,30,17.5,11.75,32,28,Good,Medium,8,No,50000-80000,61384.589454154986
Sedan,8,49325,98,1014,31,17.0,12.06,34,36,Good,Medium,11,No,25000-50000,41314.91571326117
Truck,2,107515,99,1422,27,9.3,12.36,41,36,Good,Medium,11,No,10000-25000,18670.431872919784
Truck,12,135255,96,3143,34,7.8,12.46,29,31,Worn,High,8,No,10000-25000,13791.84888485731
Hatchback,4,75584,95,2428,34,18.1,11.71,34,33,Moderate,Low,6,No,50000-80000,69116.47280791771
Sedan,12,49664,88,2391,25,16.1,12.26,32,33,Worn,Low,4,No,50000-80000,64779.728513581445
Truck,6,204690,101,1947,25,8.5,12.31,44,28,Good,Low,10,No,50000-80000,72492.82345620767
Sedan,2,44598,99,1914,43,14.0,12.49,42,30,Good,Low,3,Yes,50000-80000,59078.24188881062
Sedan,6,168724,100,1974,38,14.8,11.88,45,35,Good,Low,8,No,80000+,94491.79509168392
Hatchback,4,104824,89,3131,29,19.1,12.44,41,29,Moderate,Medium,3,No,50000-80000,67339.54633753472
Sedan,6,37855,98,2775,39,16.8,12.69,25,33,Good,Low,5,No,80000+,87850.76013719606
Truck,8,131214,108,2743,30,4.4,12.52,38,36,Good,Low,1,Yes,25000-50000,41706.27584237115
Hatchback,2,38116,90,2213,46,16.0,12.37,31,31,Worn,Low,1,No,80000+,102566.0452919148
Truck,2,143993,111,2884,27,9.6,11.86,36,30,Good,Medium,2,No,25000-50000,30268.541306053725
Sedan,10,144475,98,1735,42,14.3,12.59,37,31,Good,Low,11,No,50000-80000,64891.27536960348
Sedan,7,8290,91,1320,33,18.3,11.73,34,35,Good,High,3,No,25000-50000,34893.89930420369
Sedan,1,101113,85,1516,37,16.1,12.77,45,34,Good,Medium,3,No,80000+,93325.53858904503
