Vehicle_ID,Vehicle_Type,Vehicle_Age,Mileage,Engine_Temp,RPM,Oil_Pressure,Fuel_Consumption,Battery_Voltage,Brake_Pressure,Tire_Pressure,Tire_Condition,Vibration_Level,Last_Service_Months,Accident_History,KM_Range_Before_Defect
V2556,SUV,9,130937,102,2373,24,6.9,11.51,37,75,Good,Low,1,No,"50,001–80,000"
V2557,SUV,12,21079,108,2126,27,10.1,11.49,41,59,Critical,Low,1,No,"10,001–25,000"
V2558,Sedan,14,78945,99,2987,26,12.5,12.41,43,75,Critical,Medium,5,Yes,"25,001–50,000"
V2559,Sedan,3,29777,98,2504,39,19.3,11.09,32,104,Worn,Low,8,No,"80,001+"
V2560,Truck,14,45251,93,2606,20,16.9,11.93,36,77,Critical,Low,12,Yes,"25,001–50,000"
V2561,Truck,15,183684,105,1545,44,12.8,12.44,36,80,Worn,Low,3,Yes,"50,001–80,000"
V2562,SUV,4,62041,92,1635,29,12.7,12.37,31,51,Good,Medium,12,Yes,"50,001–80,000"
V2563,Hatchback,15,104170,103,2125,26,13.4,12.01,44,104,Worn,Medium,7,Yes,"25,001–50,000"
V2564,Hatchback,8,160677,108,1662,36,5.8,12.63,39,101,Critical,Low,12,Yes,"25,001–50,000"
V2565,SUV,3,154199,106,1799,42,16.6,12.43,36,110,Moderate,Medium,7,No,"80,001+"
V2566,Hatchback,14,56383,92,2050,26,8.7,11.56,45,70,Moderate,Medium,9,No,"50,001–80,000"
V2567,Truck,11,106310,98,1903,39,14.3,12.27,42,90,Worn,Low,2,No,"80,001+"
V2568,Sedan,12,46929,103,2139,47,10.5,12.43,34,70,Critical,Medium,8,Yes,"25,001–50,000"
V2569,SUV,4,143710,89,1881,25,16.8,11.06,41,69,Critical,High,8,Yes,"25,001–50,000"
V2570,SUV,9,76641,108,1961,31,13.4,12.24,35,57,Good,Medium,8,Yes,"80,001+"
V2571,Sedan,8,131703,100,1690,36,12.3,11.88,33,48,Moderate,Medium,8,No,"80,001+"
V2572,Hatchback,14,141624,109,1611,23,14.5,11.59,44,52,Worn,Low,7,No,"25,001–50,000"
V2573,Sedan,11,49009,95,2113,41,13.8,12.71,44,82,Moderate,Low,10,Yes,"80,001+"
V2574,Sedan,7,79436,100,2498,38,9.9,11.97,34,78,Moderate,Low,7,No,"80,001+"
V2575,Sedan,4,20350,108,1660,26,15.5,11.9,31,54,Critical,High,7,No,"10,001–25,000"
V2576,Hatchback,8,161179,106,2190,30,16.2,11.44,42,87,Worn,High,8,No,"50,001–80,000"
V2577,SUV,2,119708,102,2878,31,6.8,11.81,39,74,Critical,High,8,No,"25,001–50,000"
V2578,Truck,8,72297,91,2536,22,15.9,12.98,43,81,Good,Low,4,Yes,"80,001+"
V2579,Sedan,9,13038,85,2771,21,10.6,12.73,42,97,Worn,High,12,No,"25,001–50,000"
V2580,Sedan,7,7468,98,2890,26,14.5,11.98,45,64,Moderate,Medium,5,No,"80,001+"
V2581,Hatchback,1,80398,103,2635,43,18.6,12.51,31,49,Critical,Medium,1,No,"50,001–80,000"
V2582,Truck,2,185360,88,2898,25,15.6,12.98,44,91,Worn,Medium,4,Yes,"80,001+"
V2583,Sedan,13,177037,104,2881,37,6.7,12.4,35,64,Moderate,Low,1,No,"50,001–80,000"
V2584,SUV,10,56976,91,2509,36,10.6,12.74,41,79,Worn,Low,3,Yes,"80,001+"
V2585,Hatchback,14,62959,92,2250,21,6.6,11.45,40,44,Critical,Low,8,Yes,"25,001–50,000"
V2586,Truck,1,158024,90,2767,34,13.7,11.69,37,33,Good,Low,4,Yes,"80,001+"
V2587,Truck,10,171180,104,1597,32,8.6,12.06,45,37,Good,High,1,Yes,"50,001–80,000"
V2588,SUV,14,5624,107,2493,46,13.4,11.03,40,103,Critical,High,1,Yes,"10,001–25,000"
V2589,SUV,6,38118,92,1821,31,5.7,12.5,31,83,Moderate,Medium,7,Yes,"80,001+"
V2590,Truck,7,160742,101,2729,46,6.3,12.72,37,106,Critical,High,4,No,"25,001–50,000"
V2591,Hatchback,14,143776,107,2883,20,11.4,11.7,34,45,Moderate,Medium,4,No,"25,001–50,000"
V2592,Sedan,10,174715,104,1596,27,19.2,12.99,34,36,Good,Medium,2,Yes,"50,001–80,000"
V2593,Sedan,1,149420,85,2688,21,6.0,11.05,30,86,Critical,Medium,12,Yes,"25,001–50,000"
V2594,Truck,12,9189,91,2933,28,8.5,11.51,40,108,Good,Low,9,No,"50,001–80,000"
V2595,Truck,14,44337,100,2653,28,16.2,11.33,45,57,Critical,High,9,Yes,"10,001–25,000"
V2596,SUV,3,89562,107,2173,49,16.4,12.18,37,42,Critical,Medium,10,Yes,"25,001–50,000"
V2597,Sedan,7,61947,110,2566,46,11.4,11.64,41,70,Good,Low,10,No,"50,001–80,000"
V2598,Truck,1,148854,85,2546,37,19.9,12.48,31,102,Good,Medium,2,No,"80,001+"
V2599,SUV,12,141418,86,1636,28,7.5,12.13,39,58,Good,Medium,9,No,"50,001–80,000"
V2600,Truck,1,131992,86,2967,28,7.4,12.88,33,82,Worn,Low,4,No,"80,001+"
V2601,SUV,13,192867,94,1939,25,19.7,12.16,31,52,Worn,Medium,11,No,"50,001–80,000"
V2602,Hatchback,7,49978,94,2714,23,5.2,12.93,33,35,Moderate,High,9,Yes,"25,001–50,000"
V2603,Sedan,10,27210,86,2072,26,17.5,12.92,37,86,Critical,Medium,3,Yes,"50,001–80,000"
V2604,Truck,10,137248,108,2251,50,14.9,11.99,35,91,Worn,Low,2,Yes,"80,001+"
V2605,Hatchback,5,15519,90,2425,25,11.3,11.21,44,54,Good,Medium,12,Yes,"50,001–80,000"
V2606,Sedan,11,60881,102,2067,27,18.2,11.92,33,77,Worn,Low,11,No,"25,001–50,000"
V2607,Truck,15,181814,105,1806,31,11.0,11.06,30,75,Worn,Low,10,No,"50,001–80,000"
V2608,Sedan,13,121061,86,2365,40,14.6,11.95,41,75,Critical,Low,10,Yes,"50,001–80,000"
V2609,Sedan,15,126030,100,1584,39,6.9,12.39,40,76,Critical,Medium,3,No,"50,001–80,000"
V2610,Hatchback,11,40057,106,1594,37,9.9,11.46,33,96,Critical,Low,9,Yes,"25,001–50,000"
V2611,Hatchback,6,196917,93,1541,43,6.8,11.04,42,78,Good,High,3,No,"80,001+"
V2612,Sedan,7,151863,85,1742,50,9.0,11.69,45,65,Moderate,Low,7,Yes,"80,001+"
V2613,Hatchback,15,105471,105,1799,29,12.4,12.47,45,66,Good,Low,11,Yes,"25,001–50,000"
V2614,Truck,14,152280,102,2837,23,16.9,12.92,41,97,Critical,Medium,6,Yes,"10,001–25,000"
V2615,Sedan,4,179138,109,2715,43,9.6,12.12,30,81,Critical,Low,10,No,"25,001–50,000"
V2616,Truck,14,157722,99,2249,45,10.8,12.54,31,43,Moderate,High,6,No,"50,001–80,000"
V2617,SUV,2,9783,98,2681,47,10.2,11.12,33,66,Good,Medium,5,No,"80,001+"
V2618,SUV,6,56065,103,1851,32,15.1,12.07,30,90,Critical,Low,9,Yes,"25,001–50,000"
V2619,Truck,5,159407,85,1644,25,12.1,12.21,30,37,Critical,Low,11,Yes,"25,001–50,000"
V2620,SUV,15,190364,96,1953,22,13.5,12.55,31,44,Good,Medium,8,No,"50,001–80,000"
V2621,Hatchback,14,75795,92,1648,48,19.4,11.83,31,103,Good,Low,5,Yes,"80,001+"
V2622,Sedan,11,142956,100,1646,20,6.7,11.01,36,91,Critical,High,8,Yes,"10,001–25,000"
V2623,Hatchback,14,115922,108,2666,24,5.8,12.12,35,64,Critical,High,8,Yes,"0–10,000"
V2624,Hatchback,2,49823,85,2266,42,19.8,11.27,45,109,Moderate,Medium,1,No,"80,001+"
V2625,Hatchback,4,153549,99,2162,42,10.2,12.42,43,62,Critical,Medium,3,Yes,"80,001+"
V2626,Hatchback,6,75887,85,2278,24,10.8,11.99,36,36,Moderate,High,10,No,"25,001–50,000"
V2627,Truck,8,96262,98,1723,22,10.0,12.84,44,100,Good,Medium,8,Yes,"80,001+"
V2628,Truck,3,182076,95,2338,49,16.3,12.59,42,96,Good,Medium,1,No,"80,001+"
V2629,Hatchback,6,186686,93,2665,36,11.9,11.28,42,110,Critical,Low,7,Yes,"80,001+"
V2630,Truck,6,98535,91,1686,31,10.1,12.65,31,109,Worn,Low,10,No,"80,001+"
V2631,Truck,12,113409,91,2634,32,14.1,11.33,39,81,Moderate,Medium,2,Yes,"80,001+"
V2632,SUV,4,134649,107,2439,32,7.6,11.13,31,70,Critical,Low,4,No,"50,001–80,000"
V2633,Hatchback,14,165474,97,1813,24,15.0,11.94,37,62,Critical,Medium,4,No,"25,001–50,000"
V2634,Truck,6,114994,86,2170,41,15.2,11.09,41,103,Worn,High,2,Yes,"80,001+"
V2635,SUV,5,104944,108,2500,27,13.6,11.6,37,77,Critical,Low,1,No,"25,001–50,000"
V2636,Truck,12,138028,93,2848,33,13.1,11.75,37,43,Moderate,Low,9,No,"80,001+"
V2637,Sedan,10,192579,106,1688,44,7.6,12.39,35,48,Critical,High,6,No,"25,001–50,000"
V2638,Hatchback,3,80805,110,2123,50,14.3,11.23,30,110,Critical,Medium,7,Yes,"50,001–80,000"
V2639,Sedan,1,84501,105,2236,24,12.4,11.85,39,35,Moderate,Low,9,No,"25,001–50,000"
V2640,Truck,5,192145,91,1852,47,15.2,12.36,36,107,Critical,Medium,5,No,"80,001+"
V2641,Truck,1,56530,98,2198,29,17.9,11.01,36,96,Worn,Medium,6,No,"80,001+"
V2642,Truck,1,154829,89,2221,20,5.9,11.11,39,36,Moderate,Low,5,Yes,"80,001+"
V2643,Truck,5,20470,86,2686,33,9.8,11.5,32,46,Good,Medium,6,No,"80,001+"
V2644,SUV,15,37061,98,2510,42,20.0,11.63,33,66,Worn,Low,5,Yes,"80,001+"
V2645,Hatchback,4,153819,90,2786,33,11.3,11.01,39,37,Moderate,Low,12,Yes,"80,001+"
V2646,Truck,6,187317,89,2420,23,8.3,12.49,31,51,Worn,High,8,Yes,"50,001–80,000"
V2647,Hatchback,11,198458,87,2451,39,10.4,12.68,41,60,Moderate,Medium,2,No,"80,001+"
V2648,Hatchback,12,93567,110,2669,30,8.4,11.93,36,54,Critical,Low,12,Yes,"25,001–50,000"
V2649,SUV,13,177270,100,2606,43,5.4,12.54,45,69,Worn,High,6,Yes,"50,001–80,000"
V2650,SUV,1,173208,97,2482,24,15.3,12.31,32,94,Good,Low,3,No,"80,001+"
V2651,SUV,15,122303,86,1729,28,10.4,11.3,37,72,Moderate,Medium,7,Yes,"50,001–80,000"
V2652,SUV,8,178761,86,1753,28,6.7,11.44,35,49,Worn,High,3,Yes,"50,001–80,000"
V2653,Sedan,15,27797,102,2913,47,5.1,11.5,45,51,Critical,Medium,8,Yes,"25,001–50,000"
V2654,SUV,1,20223,101,2019,40,10.2,12.18,36,47,Good,Low,6,No,"80,001+"
V2655,SUV,3,182996,85,1820,46,11.5,11.08,42,105,Critical,Medium,10,No,"50,001–80,000"
V2656,SUV,14,119882,103,1700,22,15.3,12.51,40,53,Good,Medium,7,No,"25,001–50,000"
V2657,Sedan,15,31335,98,2635,37,12.4,11.43,37,103,Worn,Low,12,No,"80,001+"
V2658,Hatchback,3,191741,86,2394,20,5.3,11.31,45,43,Worn,Low,3,Yes,"80,001+"
V2659,Truck,1,187434,91,2572,24,17.7,12.31,32,93,Good,Medium,7,Yes,"80,001+"
V2660,Sedan,1,99099,100,2343,47,9.8,12.95,36,73,Good,Medium,8,Yes,"80,001+"
V2661,Hatchback,9,173841,88,1840,30,13.5,12.46,40,59,Good,Medium,11,Yes,"80,001+"
V2662,Hatchback,12,19649,100,2094,37,8.3,12.97,30,68,Worn,High,10,Yes,"50,001–80,000"
V2663,Truck,3,137807,96,2466,42,17.2,11.12,41,89,Critical,Low,10,Yes,"50,001–80,000"
V2664,Sedan,5,168406,98,2588,25,6.3,12.67,44,39,Critical,Medium,4,Yes,"50,001–80,000"
V2665,Hatchback,2,190775,101,2621,32,17.0,12.2,39,51,Worn,Low,11,Yes,"50,001–80,000"
V2666,Sedan,10,76323,101,1708,40,10.2,12.31,32,103,Worn,Medium,11,Yes,"50,001–80,000"
V2667,Truck,12,49078,90,2084,43,7.1,11.01,33,32,Moderate,High,12,No,"50,001–80,000"
V2668,Sedan,15,192810,104,1687,30,17.4,12.61,41,101,Moderate,High,11,Yes,"25,001–50,000"
V2669,Truck,14,176141,104,2631,39,17.3,12.99,41,44,Worn,High,8,No,"25,001–50,000"
V2670,Hatchback,3,187432,109,1608,23,13.8,12.18,34,63,Good,High,1,Yes,"25,001–50,000"
V2671,SUV,8,95742,105,1547,38,19.1,11.6,35,80,Critical,Medium,1,No,"50,001–80,000"
V2672,Hatchback,9,109140,105,2718,34,11.3,11.78,41,81,Good,Medium,10,Yes,"50,001–80,000"
V2673,Hatchback,13,35106,87,2094,40,7.1,11.28,45,76,Moderate,Low,11,Yes,"80,001+"
V2674,Hatchback,14,7098,86,1786,48,17.8,12.02,42,94,Worn,Medium,4,No,"80,001+"
V2675,SUV,14,197139,88,1591,50,11.1,12.45,36,42,Worn,High,9,No,"50,001–80,000"
V2676,Truck,6,5173,107,2638,26,5.1,11.67,31,55,Worn,Low,12,No,"25,001–50,000"
V2677,SUV,3,192096,88,1867,42,9.9,12.59,41,66,Critical,Medium,12,No,"50,001–80,000"
V2678,SUV,12,97533,104,1881,43,11.4,11.34,40,36,Good,High,12,Yes,"25,001–50,000"
V2679,Sedan,7,9041,93,2429,33,8.6,12.34,43,60,Good,Low,11,No,"80,001+"
V2680,Hatchback,2,113625,93,2815,25,10.7,12.54,33,81,Worn,Low,12,No,"50,001–80,000"
V2681,SUV,5,51881,96,2523,31,15.7,12.98,32,38,Worn,High,2,Yes,"80,001+"
V2682,SUV,14,6140,92,2221,49,9.2,12.7,43,36,Moderate,High,12,No,"50,001–80,000"
V2683,Sedan,9,49910,108,2355,50,7.1,11.53,43,42,Critical,Medium,1,No,"50,001–80,000"
V2684,Sedan,7,85385,85,1845,44,16.2,12.21,42,88,Good,Medium,10,Yes,"80,001+"
V2685,SUV,8,42192,95,1696,41,17.0,11.69,34,53,Worn,High,5,Yes,"80,001+"
V2686,Sedan,9,40241,100,2257,30,16.9,11.68,44,46,Critical,Low,8,Yes,"80,001+"
V2687,Hatchback,5,28323,100,2195,25,6.3,12.34,34,54,Critical,High,12,No,"10,001–25,000"
V2688,SUV,9,176252,99,2892,37,14.9,12.16,41,71,Critical,Low,2,No,"80,001+"
V2689,SUV,11,153597,101,2735,30,5.3,12.63,38,64,Critical,Medium,4,No,"25,001–50,000"
V2690,Sedan,13,34785,98,2155,26,11.6,12.19,30,107,Critical,Medium,8,No,"25,001–50,000"
V2691,Truck,7,29545,109,2139,24,8.5,11.58,43,30,Critical,Low,9,Yes,"10,001–25,000"
V2692,Truck,14,176955,88,2266,50,16.1,11.51,37,84,Worn,High,3,No,"50,001–80,000"
V2693,Sedan,11,13406,93,2676,32,11.6,12.17,39,50,Good,Medium,8,No,"80,001+"
V2694,Truck,14,74670,87,2672,28,10.4,12.81,35,67,Critical,High,7,No,"10,001–25,000"
V2695,SUV,7,174354,99,1937,35,8.8,11.63,40,67,Critical,High,7,No,"50,001–80,000"
V2696,Truck,10,108763,86,2114,43,11.8,11.65,39,35,Good,Medium,9,No,"80,001+"
V2697,SUV,6,61365,100,1941,38,9.4,12.01,39,32,Worn,Medium,3,No,"80,001+"
V2698,Sedan,11,48563,103,2512,39,12.3,12.4,42,57,Worn,High,7,Yes,"25,001–50,000"
V2699,SUV,4,183076,105,2792,23,7.4,11.79,43,108,Critical,High,11,No,"0–10,000"
V2700,SUV,14,95741,102,2696,23,16.8,12.41,33,83,Moderate,Medium,10,No,"25,001–50,000"
V2701,SUV,3,185129,107,2140,25,16.6,12.37,32,32,Good,Low,4,Yes,"50,001–80,000"
V2702,SUV,10,84904,88,2754,20,18.2,12.2,45,74,Critical,Low,9,No,"25,001–50,000"
V2703,Truck,11,23690,95,1747,35,8.4,12.82,43,79,Critical,Medium,1,No,"50,001–80,000"
V2704,Truck,5,110391,88,1676,23,17.9,11.96,41,78,Good,Low,10,No,"50,001–80,000"
V2705,Sedan,11,101536,99,1837,28,14.5,12.43,31,40,Good,Medium,8,No,"50,001–80,000"
V2706,Sedan,15,45844,86,2490,20,5.1,12.75,35,69,Moderate,High,5,Yes,"25,001–50,000"
V2707,Hatchback,8,162218,91,1843,39,8.7,11.64,37,95,Worn,Low,11,Yes,"80,001+"
V2708,SUV,13,13042,99,2445,25,19.3,11.45,40,109,Moderate,Low,4,No,"50,001–80,000"
V2709,SUV,13,53658,96,2360,41,19.2,12.57,38,65,Critical,Medium,4,No,"50,001–80,000"
V2710,Sedan,11,160083,95,2986,31,8.5,12.15,35,93,Critical,High,7,Yes,"25,001–50,000"
V2711,SUV,15,87829,107,1831,45,10.7,12.23,31,55,Good,Medium,9,Yes,"50,001–80,000"
V2712,Hatchback,2,186576,96,2237,44,11.9,11.58,30,83,Good,Medium,11,No,"80,001+"
V2713,Hatchback,6,89715,87,1732,22,6.2,12.97,35,59,Moderate,Low,10,Yes,"50,001–80,000"
V2714,Truck,10,53355,105,1614,49,11.2,12.49,34,93,Critical,High,8,No,"25,001–50,000"
V2715,Truck,1,48444,100,1767,43,16.8,11.92,42,67,Critical,High,5,Yes,"50,001–80,000"
V2716,Hatchback,6,156155,103,1821,45,10.5,11.58,35,106,Good,High,8,No,"50,001–80,000"
V2717,Sedan,4,98667,109,1831,43,10.2,12.45,32,95,Worn,High,11,Yes,"25,001–50,000"
V2718,Sedan,13,147824,92,1822,35,17.4,12.62,30,101,Critical,High,2,Yes,"25,001–50,000"
V2719,SUV,1,10158,101,2099,32,8.8,12.2,40,108,Good,High,8,No,"50,001–80,000"
V2720,Hatchback,14,126555,94,2188,30,17.1,11.45,43,41,Moderate,High,3,Yes,"50,001–80,000"
V2721,SUV,9,146702,104,1846,29,12.0,12.17,35,88,Moderate,Medium,8,Yes,"50,001–80,000"
V2722,Sedan,5,181912,110,2643,47,8.0,12.99,44,33,Moderate,High,5,No,"50,001–80,000"
V2723,SUV,2,130667,105,1992,22,6.6,11.37,42,107,Moderate,High,10,No,"10,001–25,000"
V2724,Sedan,11,26318,102,2115,34,12.3,11.04,41,51,Good,Low,1,Yes,"50,001–80,000"
V2725,Sedan,9,9507,90,2046,39,7.9,11.52,44,86,Good,Low,7,Yes,"80,001+"
V2726,Hatchback,7,39586,108,2207,35,6.6,12.87,41,39,Worn,High,2,Yes,"50,001–80,000"
V2727,Sedan,4,176281,102,1852,49,17.0,12.88,30,46,Moderate,High,5,Yes,"50,001–80,000"
V2728,Hatchback,8,33268,90,1966,35,8.8,11.07,31,43,Good,Low,11,Yes,"80,001+"
V2729,Sedan,1,182620,101,2865,21,8.9,12.29,41,62,Worn,Medium,3,No,"50,001–80,000"
V2730,Sedan,6,9579,108,1836,24,17.5,12.08,32,50,Moderate,Medium,4,No,"50,001–80,000"
V2731,Sedan,14,46034,93,1576,45,9.0,11.27,42,66,Worn,High,1,Yes,"50,001–80,000"
V2732,Hatchback,9,53452,98,2807,22,11.9,11.06,30,58,Moderate,Medium,11,No,"50,001–80,000"
V2733,SUV,6,117147,108,2532,45,15.8,12.96,36,66,Critical,Low,5,Yes,"50,001–80,000"
V2734,Truck,2,149464,85,2189,48,10.7,13.0,33,64,Worn,Low,6,Yes,"80,001+"
V2735,Hatchback,14,174771,85,2703,21,8.0,12.52,33,71,Moderate,Low,8,Yes,"50,001–80,000"
V2736,SUV,2,63560,99,1995,48,17.8,12.71,34,103,Worn,Medium,5,Yes,"80,001+"
V2737,SUV,8,5647,88,2602,43,19.5,12.41,40,51,Moderate,High,12,Yes,"50,001–80,000"
V2738,SUV,11,6325,102,2410,32,19.9,12.66,43,110,Worn,Medium,5,No,"50,001–80,000"
V2739,Truck,3,120916,108,2035,43,14.0,12.91,42,83,Good,High,2,No,"50,001–80,000"
V2740,Truck,8,173019,97,1869,26,7.6,11.81,37,73,Critical,Medium,2,Yes,"50,001–80,000"
V2741,SUV,4,17957,97,1930,44,19.0,11.76,38,74,Critical,High,9,No,"25,001–50,000"
V2742,Sedan,8,73546,108,2650,46,7.1,11.71,43,47,Critical,High,4,Yes,"25,001–50,000"
V2743,Truck,13,55695,102,1605,21,12.1,12.72,35,70,Moderate,High,11,No,"10,001–25,000"
V2744,Hatchback,11,158962,93,1673,21,8.6,12.47,42,74,Worn,Low,10,No,"50,001–80,000"
V2745,Hatchback,3,5240,91,1766,45,19.2,11.2,42,58,Good,Medium,3,Yes,"80,001+"
V2746,Sedan,12,103860,89,2126,41,7.6,11.81,45,109,Moderate,Medium,1,No,"80,001+"
V2747,SUV,1,188033,108,1847,27,19.4,11.23,37,72,Worn,High,7,No,"25,001–50,000"
V2748,Sedan,13,143727,89,2666,37,11.7,11.39,41,65,Worn,High,5,No,"50,001–80,000"
V2749,SUV,1,55384,93,1988,45,7.1,12.44,45,96,Moderate,High,3,No,"80,001+"
V2750,Hatchback,9,176983,108,2105,27,9.8,12.52,35,102,Good,Low,10,Yes,"25,001–50,000"
V2751,Truck,7,154402,93,1626,37,6.7,12.06,41,54,Moderate,Low,10,Yes,"80,001+"
V2752,Hatchback,8,64071,104,2318,31,19.6,11.48,35,65,Good,Medium,6,No,"80,001+"
V2753,Sedan,11,78494,102,1813,47,17.2,11.99,42,76,Critical,Low,6,No,"25,001–50,000"
V2754,Hatchback,8,118956,96,2072,31,16.7,11.51,43,86,Good,Low,2,No,"80,001+"
V2755,SUV,4,53858,108,2729,23,14.4,12.83,36,60,Critical,High,8,Yes,"10,001–25,000"
V2756,Hatchback,9,103155,90,1807,22,14.2,12.23,44,55,Good,Medium,4,Yes,"80,001+"
V2757,Hatchback,4,79634,99,2464,50,6.3,11.04,41,46,Worn,High,5,Yes,"80,001+"
V2758,Hatchback,6,50161,109,1891,46,19.0,11.83,35,68,Critical,Medium,3,Yes,"50,001–80,000"
V2759,SUV,8,53906,93,1594,22,16.2,12.73,40,65,Moderate,Low,6,No,"80,001+"
V2760,Truck,6,10141,90,2405,50,18.3,11.21,38,69,Moderate,Medium,1,Yes,"80,001+"
V2761,SUV,12,113023,91,1790,37,19.8,11.8,38,110,Critical,Medium,6,No,"50,001–80,000"
V2762,Hatchback,3,162968,102,2703,48,17.4,12.03,45,108,Critical,Medium,12,Yes,"25,001–50,000"
V2763,Truck,2,128623,106,1711,31,16.1,11.89,30,47,Moderate,Low,10,Yes,"50,001–80,000"
V2764,SUV,10,169007,90,2394,30,10.2,11.29,32,94,Worn,Low,6,No,"80,001+"
V2765,Sedan,1,96469,94,2810,36,9.1,11.11,37,81,Critical,High,5,No,"50,001–80,000"
V2766,SUV,3,52933,85,2837,32,7.9,12.98,34,61,Good,Medium,7,No,"80,001+"
V2767,Hatchback,7,149795,103,2254,49,7.1,12.29,30,33,Critical,Low,5,Yes,"50,001–80,000"
V2768,Sedan,2,113185,96,2407,29,17.6,12.88,45,91,Worn,Medium,11,No,"50,001–80,000"
V2769,Truck,1,166460,99,2551,23,13.1,11.81,31,80,Worn,High,6,No,"50,001–80,000"
V2770,Hatchback,8,152067,91,2325,44,10.9,12.48,34,87,Good,High,1,No,"80,001+"
V2771,Hatchback,2,52543,96,2603,30,7.5,12.6,35,65,Worn,High,1,No,"80,001+"
V2772,Sedan,2,65345,104,2185,36,18.3,12.58,40,39,Critical,High,6,Yes,"25,001–50,000"
V2773,SUV,7,98416,86,1565,42,9.9,11.04,36,82,Good,Low,9,No,"80,001+"
V2774,SUV,11,125782,87,1645,47,13.1,11.1,31,82,Moderate,Low,4,Yes,"80,001+"
V2775,Sedan,7,115643,94,2328,42,6.4,11.29,34,52,Moderate,Medium,5,No,"80,001+"
V2776,SUV,13,186718,98,1829,34,18.0,11.36,42,65,Worn,Medium,5,No,"80,001+"
V2777,SUV,12,153490,102,2561,43,16.5,11.89,37,96,Moderate,High,7,No,"25,001–50,000"
V2778,Truck,11,12418,103,2805,33,15.8,11.7,33,38,Worn,High,10,No,"25,001–50,000"
V2779,Sedan,4,140187,107,1798,22,17.1,11.75,45,62,Worn,High,7,No,"25,001–50,000"
V2780,SUV,10,72073,103,2849,37,15.4,11.81,33,103,Moderate,High,10,Yes,"25,001–50,000"
V2781,Truck,14,110243,108,2082,32,6.8,11.21,39,100,Good,Medium,2,Yes,"50,001–80,000"
V2782,SUV,2,124544,104,1642,41,9.3,12.76,43,58,Good,Medium,7,No,"80,001+"
V2783,Truck,9,185329,86,2735,37,8.2,12.27,34,67,Critical,High,7,No,"50,001–80,000"
V2784,Hatchback,1,173865,97,2453,49,6.3,11.07,34,108,Critical,Medium,1,No,"80,001+"
V2785,Sedan,14,33646,91,2532,49,19.9,11.62,40,99,Good,High,5,Yes,"50,001–80,000"
V2786,SUV,4,94889,99,2861,25,18.8,11.56,35,106,Good,High,2,No,"50,001–80,000"
V2787,Hatchback,3,160380,104,1870,44,5.1,11.99,34,109,Moderate,Low,10,Yes,"50,001–80,000"
V2788,Truck,10,189127,99,2211,39,7.3,11.63,32,91,Moderate,High,7,Yes,"80,001+"
V2789,Hatchback,6,188354,96,2752,38,9.3,12.73,44,36,Worn,High,5,Yes,"80,001+"
V2790,Hatchback,13,174989,95,1835,40,16.5,12.99,40,45,Moderate,Low,6,Yes,"80,001+"
V2791,Sedan,5,98141,95,1995,34,12.2,11.47,37,80,Good,Medium,10,No,"80,001+"
V2792,Truck,15,64910,108,2733,50,5.2,11.56,33,34,Worn,High,1,No,"25,001–50,000"
V2793,Truck,2,17332,85,2004,50,15.5,11.2,37,74,Critical,Medium,8,No,"80,001+"
V2794,Sedan,12,32174,89,1758,27,8.9,11.59,39,55,Critical,High,7,No,"10,001–25,000"
V2795,Hatchback,9,73944,100,2935,41,9.8,12.12,43,93,Critical,High,4,No,"50,001–80,000"
V2796,SUV,1,185154,103,2040,41,6.7,12.48,37,100,Worn,Medium,9,No,"50,001–80,000"
V2797,SUV,1,127641,108,1511,20,8.9,12.87,44,55,Worn,Medium,2,Yes,"50,001–80,000"
V2798,Hatchback,8,54761,101,1552,21,9.6,12.07,32,102,Worn,High,7,Yes,"25,001–50,000"
V2799,Hatchback,15,193560,105,1649,26,17.5,12.61,36,53,Worn,Medium,8,Yes,"25,001–50,000"
V2800,SUV,12,169971,89,1740,43,19.6,12.37,34,58,Worn,Low,9,Yes,"80,001+"
V2801,Hatchback,5,29191,103,2582,25,16.0,12.44,33,54,Worn,High,3,No,"25,001–50,000"
V2802,SUV,1,145364,103,1925,34,8.6,12.11,35,74,Moderate,High,10,No,"25,001–50,000"
V2803,Hatchback,4,155929,94,1677,25,17.9,11.86,33,96,Worn,High,9,Yes,"25,001–50,000"
V2804,Sedan,4,37631,85,1732,46,10.0,12.01,43,82,Worn,Medium,5,No,"80,001+"
V2805,Truck,13,35565,110,2308,38,16.0,12.57,37,65,Critical,Medium,5,No,"25,001–50,000"
V2806,Sedan,7,132542,93,2030,21,18.6,11.67,44,52,Moderate,Medium,3,No,"80,001+"
V2807,Truck,2,77975,105,2890,24,7.6,11.58,43,67,Good,Medium,9,No,"25,001–50,000"
V2808,Hatchback,12,158866,86,2004,31,15.8,11.06,41,97,Critical,High,3,Yes,"25,001–50,000"
V2809,Truck,12,139579,87,2558,37,13.6,11.88,34,78,Worn,Medium,9,No,"80,001+"
V2810,Sedan,7,8222,107,1673,33,14.7,11.26,37,53,Moderate,High,8,No,"50,001–80,000"
V2811,Truck,7,37148,92,2942,47,18.2,12.88,30,97,Moderate,Low,4,Yes,"80,001+"
V2812,Truck,13,117864,94,2583,47,16.8,12.05,39,66,Worn,Medium,5,Yes,"80,001+"
V2813,SUV,7,185197,108,1925,27,11.3,12.09,41,74,Good,Low,11,No,"25,001–50,000"
