Vehicle_Type,Vehicle_Age,Mileage,Engine_Temp,RPM,Oil_Pressure,Fuel_Consumption,Battery_Voltage,Brake_Pressure,Tire_Pressure,Tire_Condition,Vibration_Level,Last_Service_Months,Accident_History,KM_Range_Before_Defect
Sedan,10,115321,88,1888,45,13.3,12.4,42,34,Critical,High,8,Yes,"15,001–35,000"
Hatchback,7,70784,91,2150,32,16.9,12.15,34,89,Critical,High,5,Yes,"15,001–35,000"
Truck,9,73294,94,2739,20,17.3,12.89,38,88,Worn,Low,3,No,"35,001–60,000"
Hatchback,15,85754,105,2859,38,16.5,11.08,45,82,Worn,High,7,No,"15,001–35,000"
Truck,4,113052,97,2413,25,17.6,11.81,41,52,Moderate,Low,9,Yes,"35,001–60,000"
Sedan,10,51687,101,2276,30,5.1,11.45,44,66,Moderate,Low,4,No,"35,001–60,000"
Sedan,2,123440,99,1837,48,15.0,11.2,32,98,Critical,Low,5,No,"35,001–60,000"
Sedan,14,106397,96,2505,40,8.7,12.2,40,31,Critical,High,7,No,"15,001–35,000"
SUV,2,102865,90,2036,50,12.3,12.13,40,32,Moderate,Medium,9,No,"60,001+"
Hatchback,9,10625,94,2641,25,9.1,12.64,45,37,Worn,High,4,No,"15,001–35,000"
SUV,3,182602,95,2236,47,8.7,12.49,39,46,Moderate,High,9,Yes,"35,001–60,000"
SUV,4,40807,93,2720,38,9.6,12.05,31,76,Critical,Medium,6,No,"35,001–60,000"
SUV,1,116126,90,2700,42,7.3,11.31,37,58,Critical,Medium,2,Yes,"35,001–60,000"
Hatchback,1,151611,92,1912,22,16.8,11.98,38,89,Worn,Low,2,Yes,"15,001–35,000"
SUV,5,198969,106,2342,37,12.7,12.77,45,76,Good,Low,11,Yes,"15,001–35,000"
Truck,4,148517,96,2253,27,9.6,11.06,44,34,Worn,Medium,9,No,"15,001–35,000"
Sedan,1,171556,93,2690,35,11.5,12.95,38,85,Good,High,7,No,"35,001–60,000"
Sedan,3,59227,104,2612,44,16.8,11.4,41,100,Critical,Medium,5,No,"35,001–60,000"
Sedan,10,143846,91,2672,47,8.6,11.18,35,89,Critical,Medium,3,No,"35,001–60,000"
Sedan,14,54404,100,2910,28,8.7,12.87,32,98,Critical,Medium,5,No,"5,001–15,000"
SUV,11,108142,86,2928,43,11.0,12.24,39,109,Moderate,Medium,6,No,"60,001+"
Truck,13,82279,110,2604,35,6.0,11.87,40,98,Moderate,Medium,10,No,"35,001–60,000"
Truck,1,45503,106,2593,31,14.8,12.93,33,36,Worn,Low,1,No,"35,001–60,000"
Hatchback,11,132601,107,1790,37,11.6,12.39,41,109,Good,Medium,12,No,"5,001–15,000"
Sedan,7,18729,107,1667,20,7.0,11.98,40,79,Good,Low,7,Yes,"15,001–35,000"
Sedan,9,80685,103,2955,44,14.5,12.59,40,59,Worn,Low,5,No,"35,001–60,000"
Sedan,7,73095,109,2570,48,5.6,12.03,36,101,Worn,Medium,8,Yes,"35,001–60,000"
Sedan,7,183647,88,2383,38,11.5,11.97,33,89,Critical,High,3,No,"15,001–35,000"
SUV,15,167711,102,2306,32,6.6,12.73,34,97,Good,Low,9,Yes,"15,001–35,000"
Hatchback,14,178691,90,2885,46,15.5,12.92,35,110,Worn,Low,10,Yes,"15,001–35,000"
Truck,6,33913,107,1643,36,18.4,12.17,32,71,Worn,High,3,No,"35,001–60,000"
Hatchback,3,159150,110,2457,48,15.1,11.18,35,63,Moderate,High,3,Yes,"15,001–35,000"
SUV,14,180211,94,2350,37,6.5,12.96,44,108,Moderate,High,3,Yes,"35,001–60,000"
Hatchback,12,112180,98,1852,24,5.1,11.83,45,89,Good,Medium,10,Yes,"15,001–35,000"
Sedan,4,158247,99,2126,31,15.1,11.1,40,59,Critical,Medium,4,Yes,"35,001–60,000"
Hatchback,15,9469,110,2498,45,10.5,11.02,44,98,Critical,Medium,2,No,"5,001–15,000"
Sedan,11,105604,99,2742,35,16.4,11.15,36,87,Moderate,High,1,Yes,"35,001–60,000"
SUV,3,172066,90,2990,36,11.3,11.09,44,31,Moderate,High,3,Yes,"15,001–35,000"
Sedan,11,15215,98,1978,27,11.0,11.48,36,49,Critical,High,6,Yes,"5,001–15,000"
Hatchback,6,108731,103,2474,27,9.5,12.39,38,81,Moderate,Medium,6,Yes,"35,001–60,000"
Sedan,4,177732,108,2426,43,16.9,11.89,33,86,Good,High,9,No,"5,001–15,000"
Hatchback,4,115818,97,2539,26,18.6,11.35,31,53,Critical,Medium,5,Yes,"35,001–60,000"
SUV,1,74990,103,2846,30,13.7,12.8,39,105,Worn,Low,9,No,"35,001–60,000"
Hatchback,12,179405,106,1994,31,14.2,11.32,30,36,Worn,High,7,Yes,"5,001–15,000"
Hatchback,5,140043,100,2768,27,12.9,11.07,37,90,Good,High,9,Yes,"5,001–15,000"
SUV,2,45641,85,2195,24,18.4,11.57,32,82,Critical,Medium,3,Yes,"15,001–35,000"
SUV,13,51557,88,1880,30,8.8,11.09,43,67,Good,Low,2,No,"60,001+"
Truck,15,187353,106,1571,38,17.1,12.39,37,40,Good,Low,7,No,"35,001–60,000"
Sedan,11,20709,108,1925,43,8.9,11.86,38,37,Critical,High,2,No,"0–5,000"
Truck,11,185383,107,1640,41,18.6,11.77,39,94,Moderate,Low,3,Yes,"15,001–35,000"
SUV,12,158767,87,2498,38,6.3,11.89,30,49,Critical,High,8,Yes,"5,001–15,000"
Sedan,3,74832,106,2095,44,5.1,11.88,32,87,Critical,High,6,No,"5,001–15,000"
SUV,1,16975,106,1717,49,6.6,12.96,41,89,Moderate,Low,8,Yes,"35,001–60,000"
Sedan,12,168022,106,1920,48,19.7,12.47,40,63,Good,Medium,9,Yes,"5,001–15,000"
SUV,8,134914,94,2791,42,7.2,12.24,32,37,Critical,Low,2,Yes,"35,001–60,000"
Hatchback,9,5390,100,2287,36,14.0,11.36,35,108,Worn,Low,7,No,"60,001+"
Truck,5,97751,88,2042,26,6.4,12.23,42,38,Worn,Low,7,Yes,"35,001–60,000"
Hatchback,5,147348,109,2504,33,12.9,11.51,41,34,Worn,Medium,3,Yes,"35,001–60,000"
Hatchback,7,54256,105,1902,36,6.5,11.42,31,40,Moderate,High,7,No,"15,001–35,000"
SUV,8,51794,85,2956,24,5.8,12.54,31,95,Moderate,Low,7,No,"60,001+"
Truck,3,126896,97,1632,48,5.3,11.3,41,75,Critical,Low,5,No,"35,001–60,000"
Hatchback,7,85888,99,2002,32,11.4,12.11,37,35,Critical,Medium,7,No,"35,001–60,000"
Hatchback,10,14366,92,2850,34,10.8,12.86,34,88,Worn,Low,5,Yes,"60,001+"
Sedan,13,78496,86,2695,39,19.0,11.71,30,80,Good,High,12,Yes,"15,001–35,000"
SUV,9,67475,92,2577,22,9.7,12.92,33,64,Good,Low,6,No,"35,001–60,000"
SUV,4,37948,92,1683,49,17.4,12.73,40,84,Critical,High,9,No,"15,001–35,000"
SUV,9,121262,107,2507,42,19.6,12.32,35,96,Moderate,High,12,Yes,"5,001–15,000"
Sedan,9,187762,97,1764,27,5.9,11.84,34,45,Moderate,Low,9,Yes,"15,001–35,000"
Truck,4,194640,86,2060,41,17.7,12.96,36,107,Critical,High,3,Yes,"15,001–35,000"
Truck,5,29673,89,1680,41,7.2,12.18,37,61,Moderate,High,5,Yes,"35,001–60,000"
Hatchback,8,101982,91,2524,49,5.4,12.51,44,33,Good,High,10,No,"35,001–60,000"
Truck,4,18109,109,1865,48,12.7,12.32,43,33,Critical,Low,8,Yes,"15,001–35,000"
SUV,11,57370,107,2199,40,15.7,11.69,35,62,Moderate,Low,8,Yes,"35,001–60,000"
Truck,4,47102,108,2864,33,17.5,12.78,31,78,Critical,Medium,5,No,"15,001–35,000"
Sedan,6,6029,87,2514,45,17.4,12.01,40,38,Worn,Medium,2,Yes,"60,001+"
Truck,3,9424,89,1899,36,16.2,11.82,42,45,Good,Low,5,No,"60,001+"
SUV,2,71802,88,2275,44,14.7,12.93,36,85,Worn,Low,9,Yes,"60,001+"
Hatchback,13,108992,95,2960,50,8.2,11.68,36,68,Moderate,Low,5,Yes,"60,001+"
Sedan,11,128555,91,1743,37,12.7,11.85,37,82,Moderate,Medium,8,No,"35,001–60,000"
Truck,8,16079,100,2300,21,13.2,11.14,36,51,Good,Medium,8,Yes,"35,001–60,000"
SUV,10,147853,94,1967,29,9.2,11.04,39,30,Good,Medium,1,Yes,"15,001–35,000"
Truck,10,175406,93,1943,45,10.1,11.95,41,106,Critical,Medium,8,No,"35,001–60,000"
Sedan,1,70470,89,2192,23,11.8,11.18,36,75,Worn,Low,4,No,"35,001–60,000"
SUV,6,178170,89,2565,40,11.4,11.42,36,94,Worn,Low,2,Yes,"35,001–60,000"
Sedan,8,125203,88,2786,21,14.3,11.12,44,31,Good,Medium,5,Yes,"15,001–35,000"
Sedan,11,103478,105,1982,50,19.9,11.93,30,31,Good,Low,7,No,"35,001–60,000"
Sedan,15,79502,99,1868,48,10.5,12.71,40,86,Worn,Medium,2,No,"60,001+"
Hatchback,1,25396,94,1985,50,7.6,11.64,30,40,Critical,Low,3,Yes,"35,001–60,000"
Hatchback,1,138640,90,1660,31,11.6,12.02,41,78,Good,Low,11,Yes,"60,001+"
Hatchback,8,121744,88,1540,38,8.2,11.62,34,107,Moderate,Low,7,Yes,"60,001+"
Hatchback,2,117076,85,2561,41,9.4,11.78,45,86,Worn,Medium,6,No,"60,001+"
SUV,10,186348,85,1724,48,16.4,11.81,39,100,Critical,High,11,Yes,"5,001–15,000"
Sedan,13,43579,110,1501,22,14.5,11.72,32,66,Moderate,High,3,No,"5,001–15,000"
Hatchback,12,32044,88,2897,36,8.5,11.18,43,106,Good,High,8,No,"35,001–60,000"
Sedan,1,8863,93,1876,46,15.7,11.12,30,65,Worn,High,11,Yes,"15,001–35,000"
SUV,13,199363,100,1719,28,10.3,12.54,45,69,Critical,Low,10,No,"5,001–15,000"
Sedan,2,106790,105,1643,37,16.4,12.85,43,66,Moderate,High,8,No,"15,001–35,000"
Truck,5,67769,87,1834,41,5.8,11.97,39,66,Moderate,High,3,No,"60,001+"
Hatchback,14,79162,106,1804,27,19.5,12.85,34,51,Critical,Low,11,No,"0–5,000"
Hatchback,5,108673,88,2834,31,9.1,11.94,37,92,Critical,Low,10,No,"35,001–60,000"
SUV,8,178276,88,2501,23,15.0,12.94,43,48,Moderate,High,12,Yes,"5,001–15,000"
Hatchback,15,183549,103,2886,27,7.7,12.42,43,48,Critical,High,5,Yes,"0–5,000"
Hatchback,1,128754,88,1820,38,17.7,12.95,45,36,Moderate,Medium,1,No,"60,001+"
Hatchback,11,108918,100,2612,48,13.0,12.7,32,49,Good,Medium,5,Yes,"60,001+"
Truck,6,92574,85,2976,42,17.1,11.81,39,69,Worn,High,7,Yes,"35,001–60,000"
SUV,11,192401,108,1863,29,5.3,11.29,45,89,Good,Low,6,No,"5,001–15,000"
Sedan,2,165759,98,2500,20,6.4,11.14,44,69,Moderate,Medium,11,Yes,"15,001–35,000"
Truck,11,40008,106,1671,30,17.1,12.78,37,49,Critical,High,11,Yes,"0–5,000"
Truck,14,152903,99,2777,31,18.3,12.42,38,85,Moderate,Medium,2,No,"60,001+"
SUV,4,143774,92,1701,26,10.2,11.86,41,35,Worn,Medium,9,No,"15,001–35,000"
Sedan,9,149369,94,1527,22,12.9,11.63,32,99,Critical,High,2,Yes,"5,001–15,000"
Truck,7,84744,99,2406,31,14.7,11.23,45,50,Worn,Low,12,Yes,"60,001+"
SUV,14,47275,96,2629,28,13.3,12.03,35,91,Critical,High,2,No,"5,001–15,000"
SUV,11,186197,87,2639,47,16.8,11.05,39,90,Critical,Low,11,Yes,"15,001–35,000"
Hatchback,7,139070,86,1937,23,7.1,11.78,33,88,Moderate,Medium,3,No,"35,001–60,000"
Truck,8,88058,88,2974,32,12.1,12.51,35,95,Critical,Low,9,Yes,"35,001–60,000"
Truck,1,169088,93,2108,33,6.2,12.8,35,50,Moderate,Medium,11,Yes,"35,001–60,000"
SUV,15,93341,95,1640,48,14.0,11.43,43,74,Worn,High,11,No,"15,001–35,000"
Truck,13,48893,96,1743,25,13.9,11.57,45,56,Critical,Low,7,Yes,"15,001–35,000"
SUV,1,98363,91,2231,23,11.7,12.98,40,88,Worn,Low,11,No,"15,001–35,000"
Sedan,7,183524,97,2659,30,12.8,12.53,39,32,Moderate,Medium,3,Yes,"35,001–60,000"
Hatchback,8,73848,85,2138,31,19.5,11.68,34,34,Moderate,High,5,Yes,"35,001–60,000"
SUV,4,162276,91,2633,40,16.0,12.87,31,61,Good,Low,2,Yes,"60,001+"
Truck,5,188630,100,2821,35,12.3,11.74,44,62,Good,Low,11,Yes,"35,001–60,000"
Sedan,3,152202,91,1745,26,14.3,11.14,41,37,Moderate,Low,2,Yes,"35,001–60,000"
Sedan,2,28388,94,2150,45,15.4,11.61,40,99,Worn,Medium,6,Yes,"60,001+"
SUV,4,11196,88,2755,22,18.6,11.06,33,39,Good,Low,7,No,"35,001–60,000"
SUV,1,185132,100,1814,46,8.0,11.22,38,101,Moderate,Medium,5,Yes,"60,001+"
SUV,10,194682,107,2527,28,17.6,12.95,33,100,Worn,Medium,11,Yes,"15,001–35,000"
Truck,11,144903,92,2326,26,11.9,11.39,30,33,Worn,Low,9,No,"15,001–35,000"
SUV,5,119724,96,2414,28,15.8,12.45,44,68,Good,High,4,Yes,"35,001–60,000"
Hatchback,7,48124,96,1842,31,18.2,11.14,43,108,Moderate,Medium,8,Yes,"60,001+"
Sedan,11,176673,104,2340,35,7.4,12.74,37,83,Critical,High,3,Yes,"0–5,000"
Sedan,5,153608,87,1763,30,17.1,12.12,36,103,Worn,Medium,3,No,"60,001+"
Hatchback,4,152249,108,2334,39,13.5,12.16,32,73,Critical,Medium,5,Yes,"15,001–35,000"
Sedan,10,61069,105,1859,22,12.2,12.72,38,79,Worn,High,9,No,"0–5,000"
Sedan,7,19860,86,1569,41,16.0,11.21,35,68,Worn,Medium,7,Yes,"60,001+"
Sedan,3,25840,108,2297,33,12.2,12.49,32,96,Moderate,Medium,9,Yes,"35,001–60,000"
SUV,15,43152,107,2498,42,16.1,12.25,35,93,Moderate,Medium,3,No,"35,001–60,000"
Hatchback,13,11554,103,2133,36,10.4,12.26,36,35,Moderate,Medium,7,Yes,"35,001–60,000"
Hatchback,1,168158,87,2543,23,17.0,12.02,35,81,Good,High,11,No,"5,001–15,000"
Sedan,12,106011,88,2352,47,9.6,12.24,33,96,Moderate,High,6,Yes,"35,001–60,000"
Truck,3,160293,89,2132,39,19.0,11.14,43,52,Worn,High,2,Yes,"35,001–60,000"
Truck,14,198545,91,2778,39,8.8,11.73,32,37,Critical,High,3,Yes,"5,001–15,000"
Truck,11,111847,102,2683,44,19.9,11.33,42,35,Moderate,Low,10,Yes,"15,001–35,000"
Sedan,5,142394,108,2322,48,7.9,11.74,35,34,Worn,High,4,Yes,"15,001–35,000"
SUV,14,174321,107,1824,41,7.8,12.3,45,54,Moderate,High,6,Yes,"15,001–35,000"
Sedan,7,56503,104,2766,24,12.2,12.12,34,41,Critical,Low,8,No,"15,001–35,000"
Hatchback,5,89329,96,1854,24,7.5,12.97,32,92,Worn,High,11,No,"5,001–15,000"
SUV,5,23860,99,2438,33,7.6,11.36,41,84,Good,High,2,Yes,"60,001+"
SUV,9,72646,96,2321,22,13.8,11.15,36,81,Moderate,Medium,8,No,"35,001–60,000"
Sedan,13,40221,93,1929,28,13.3,11.07,41,89,Critical,Low,3,No,"15,001–35,000"
Truck,5,145752,96,2461,49,12.9,11.56,39,70,Good,High,10,No,"15,001–35,000"
Truck,3,34054,107,1740,39,13.5,12.22,35,33,Good,Low,8,No,"60,001+"
Truck,9,75819,92,2356,25,14.0,11.88,31,90,Good,High,3,Yes,"35,001–60,000"
SUV,1,117897,105,2973,40,9.1,12.57,37,38,Good,High,7,No,"15,001–35,000"
SUV,14,48974,97,2049,21,12.9,12.12,37,47,Good,Low,7,No,"35,001–60,000"
Sedan,5,63393,100,2932,47,13.9,11.58,36,60,Good,Low,12,No,"60,001+"
Hatchback,4,121645,88,1915,20,5.0,12.52,39,105,Good,Low,11,No,"15,001–35,000"
Sedan,2,50685,86,1961,29,16.1,12.83,35,89,Moderate,Low,11,No,"15,001–35,000"
Sedan,5,126854,93,2414,41,19.1,11.37,32,61,Moderate,High,3,Yes,"35,001–60,000"
Hatchback,1,162094,96,2845,30,14.6,12.9,31,30,Moderate,High,11,Yes,"15,001–35,000"
SUV,2,74704,106,2578,40,9.1,12.17,33,31,Moderate,High,11,Yes,"5,001–15,000"
Truck,10,21990,90,1627,24,15.2,12.82,37,36,Critical,High,3,Yes,"5,001–15,000"
Truck,10,171889,110,1862,33,15.6,12.2,34,91,Critical,High,3,Yes,"5,001–15,000"
Sedan,2,161053,93,1691,21,15.0,12.3,37,106,Good,Low,2,Yes,"35,001–60,000"
Sedan,14,96408,107,1605,23,5.5,12.68,36,66,Worn,High,8,No,"5,001–15,000"
SUV,1,186568,104,2967,35,12.9,12.96,40,109,Moderate,Medium,12,No,"15,001–35,000"
Sedan,12,165307,106,2879,47,11.5,11.15,44,94,Worn,Low,7,No,"15,001–35,000"
SUV,11,28640,95,1601,23,17.2,11.28,41,36,Good,Medium,8,Yes,"35,001–60,000"
SUV,13,111448,88,2244,29,5.1,11.39,43,109,Moderate,Medium,3,Yes,"35,001–60,000"
Truck,4,65399,87,1905,31,12.4,12.31,37,70,Good,High,12,No,"35,001–60,000"
SUV,9,137560,110,2434,30,5.3,11.24,36,88,Critical,Medium,10,No,"5,001–15,000"
SUV,10,86285,88,2911,30,16.9,11.16,31,69,Good,Low,1,No,"60,001+"
Sedan,1,131710,94,2840,46,9.8,12.0,42,61,Worn,High,7,Yes,"35,001–60,000"
Hatchback,5,153375,93,2975,27,9.3,11.29,33,61,Good,Medium,6,Yes,"35,001–60,000"
SUV,4,154973,109,2410,21,13.2,12.07,30,46,Good,High,1,Yes,"0–5,000"
Truck,14,89352,96,2589,37,11.6,12.1,43,104,Critical,Low,2,No,"35,001–60,000"
Truck,1,123758,95,2178,33,8.9,11.95,37,47,Worn,Medium,3,Yes,"60,001+"
SUV,12,125441,108,2699,36,18.9,11.04,44,107,Good,Medium,9,Yes,"5,001–15,000"
Truck,8,153160,91,2107,34,18.2,12.17,37,97,Moderate,Low,6,Yes,"35,001–60,000"
SUV,12,36512,103,2373,28,12.1,12.25,32,43,Worn,Medium,12,Yes,"5,001–15,000"
Hatchback,12,118593,91,2135,40,8.8,11.67,30,52,Good,Low,1,No,"60,001+"
Truck,8,107950,90,1619,27,9.3,12.69,30,95,Good,Low,9,Yes,"35,001–60,000"
SUV,3,190460,106,2529,22,10.1,12.16,33,93,Moderate,High,9,Yes,"0–5,000"
Sedan,1,185805,97,2660,48,18.5,12.72,30,108,Critical,Low,1,Yes,"35,001–60,000"
Sedan,14,170507,96,2726,44,11.5,12.32,40,92,Good,Medium,9,Yes,"15,001–35,000"
Sedan,10,18725,99,1684,35,12.6,12.89,41,37,Worn,Low,1,Yes,"60,001+"
Sedan,4,141926,86,2540,42,14.4,12.04,30,47,Moderate,Low,8,Yes,"60,001+"
SUV,10,19362,100,2685,48,9.7,12.9,42,81,Moderate,Medium,10,No,"60,001+"
Truck,12,175248,95,2602,37,10.8,12.13,30,107,Critical,High,6,Yes,"5,001–15,000"
SUV,5,24435,93,2854,46,12.5,11.22,44,44,Moderate,Medium,6,Yes,"60,001+"
SUV,10,61764,93,2514,22,18.1,11.66,30,98,Worn,High,11,Yes,"5,001–15,000"
Truck,15,107656,86,2711,38,18.2,12.73,42,82,Critical,Low,5,No,"15,001–35,000"
Hatchback,13,21449,98,1690,28,15.0,12.74,41,31,Worn,Low,6,Yes,"35,001–60,000"
Hatchback,3,147635,110,2668,50,9.1,11.81,31,110,Good,High,10,No,"5,001–15,000"
Hatchback,11,194606,108,2663,25,9.2,12.69,39,89,Critical,Medium,7,No,"5,001–15,000"
Sedan,5,91114,110,1915,47,19.7,11.77,42,71,Good,Medium,10,Yes,"35,001–60,000"
Sedan,4,18793,90,2232,30,9.4,11.02,43,85,Moderate,Medium,6,Yes,"60,001+"
SUV,11,62313,107,2042,37,13.7,12.22,45,80,Good,Medium,10,No,"15,001–35,000"
Hatchback,13,196054,103,2232,33,19.5,11.55,44,42,Moderate,Low,1,Yes,"15,001–35,000"
Sedan,8,93751,109,1953,37,12.5,12.24,39,57,Moderate,Low,7,Yes,"35,001–60,000"
Hatchback,8,13753,97,2900,27,13.2,12.73,41,106,Moderate,Medium,10,No,"15,001–35,000"
Sedan,9,19630,101,1647,37,13.4,11.62,30,69,Critical,Medium,6,No,"35,001–60,000"
Hatchback,1,73445,94,2529,42,8.2,11.17,31,41,Critical,High,3,No,"15,001–35,000"
Sedan,7,81802,90,1673,30,5.6,11.22,41,91,Moderate,Medium,2,No,"60,001+"
Hatchback,4,80409,98,2841,32,8.3,12.3,42,78,Good,Low,12,Yes,"60,001+"
Sedan,1,86749,95,2734,44,9.0,11.05,37,49,Moderate,Medium,1,No,"60,001+"
SUV,15,78628,90,1585,36,17.9,11.72,38,90,Good,High,1,Yes,"35,001–60,000"
SUV,11,39637,109,2150,20,15.5,11.66,36,106,Moderate,Low,1,Yes,"5,001–15,000"
Truck,10,190910,103,2415,48,14.5,12.72,39,81,Critical,Low,12,No,"15,001–35,000"
SUV,15,146126,105,2838,37,8.3,12.58,33,68,Critical,Medium,10,No,"5,001–15,000"
Hatchback,14,118599,99,2987,25,5.9,12.93,38,89,Moderate,Low,7,Yes,"35,001–60,000"
Sedan,7,98774,101,2605,47,9.8,12.75,33,84,Good,Medium,7,No,"35,001–60,000"
Sedan,7,195896,102,2620,33,12.1,11.45,31,89,Good,Medium,11,No,"35,001–60,000"
Truck,2,172174,95,2740,25,5.8,12.75,37,73,Worn,Low,11,Yes,"15,001–35,000"
Hatchback,4,166094,89,1578,41,11.4,12.38,37,100,Critical,Low,11,No,"35,001–60,000"
Hatchback,8,131655,88,2882,27,9.5,11.1,35,52,Good,High,1,No,"15,001–35,000"
Sedan,2,25878,90,2814,47,12.4,12.97,30,91,Worn,Medium,6,Yes,"60,001+"
Sedan,15,99602,89,2220,43,7.1,12.05,36,105,Worn,High,9,No,"35,001–60,000"
Truck,12,93506,99,2407,21,14.7,12.34,45,101,Worn,High,1,Yes,"15,001–35,000"
Hatchback,14,11607,89,2450,50,6.5,12.65,43,70,Critical,Low,5,No,"35,001–60,000"
Hatchback,1,183117,88,2097,47,19.2,11.69,42,96,Critical,High,5,Yes,"15,001–35,000"
Hatchback,6,106984,99,2812,49,7.7,12.85,45,95,Critical,High,10,No,"15,001–35,000"
Truck,14,176847,94,2530,49,16.3,11.72,39,89,Good,High,2,Yes,"15,001–35,000"
Sedan,5,186703,103,2000,50,11.4,11.48,30,109,Critical,Low,6,No,"15,001–35,000"
Truck,5,180222,91,1862,35,19.4,11.61,35,33,Worn,High,8,No,"15,001–35,000"
Sedan,1,191034,91,1593,27,11.7,11.09,31,47,Worn,High,4,Yes,"15,001–35,000"
Truck,12,196002,103,1889,38,7.5,12.68,39,73,Moderate,Medium,10,Yes,"15,001–35,000"
Truck,4,179771,108,2926,32,7.2,12.37,32,106,Critical,High,12,Yes,"0–5,000"
SUV,4,8526,89,1505,30,9.7,12.08,42,94,Worn,High,12,Yes,"35,001–60,000"
Truck,14,175243,110,2195,35,17.8,11.05,40,64,Worn,Medium,10,No,"15,001–35,000"
SUV,12,87041,85,2167,38,18.7,11.89,37,82,Good,Medium,2,Yes,"35,001–60,000"
SUV,6,30316,94,2520,22,13.5,12.95,44,71,Critical,High,8,No,"5,001–15,000"
SUV,4,116936,90,1610,31,12.6,11.87,35,98,Good,Medium,12,Yes,"35,001–60,000"
Truck,2,51676,102,2603,36,11.2,12.23,41,91,Worn,High,2,Yes,"35,001–60,000"
Hatchback,14,196782,102,2528,26,16.4,11.94,35,84,Good,Low,1,Yes,"5,001–15,000"
Truck,6,5541,96,1704,21,19.9,11.49,44,77,Moderate,Low,8,No,"35,001–60,000"
Sedan,14,72424,105,1593,33,6.5,12.23,33,86,Moderate,High,1,Yes,"15,001–35,000"
SUV,9,35561,85,2717,31,14.3,11.05,45,69,Moderate,Low,1,No,"60,001+"
Truck,8,194863,89,2198,42,6.2,11.71,42,88,Critical,High,11,No,"5,001–15,000"
Hatchback,9,111045,101,2108,26,17.2,11.77,35,49,Moderate,Low,9,Yes,"15,001–35,000"
Hatchback,6,146952,99,1756,41,9.3,11.45,42,85,Critical,High,12,Yes,"5,001–15,000"
Truck,7,140782,85,2725,35,17.9,12.67,42,105,Moderate,Low,6,No,"60,001+"
Sedan,15,65411,92,2650,37,6.1,11.74,39,44,Moderate,High,4,No,"35,001–60,000"
Sedan,8,139981,91,2920,40,17.8,11.62,35,96,Moderate,Medium,11,Yes,"35,001–60,000"
Hatchback,1,23275,103,1610,27,9.5,12.67,40,82,Good,Low,10,Yes,"5,001–15,000"
Sedan,8,9080,107,1550,39,13.7,11.62,45,60,Good,Medium,11,Yes,"35,001–60,000"
Truck,7,146501,94,2196,49,7.7,11.14,44,88,Good,Medium,7,Yes,"60,001+"
Hatchback,2,95954,92,2038,50,9.6,12.35,42,78,Worn,High,12,Yes,"35,001–60,000"
Truck,1,116217,109,1773,32,6.2,12.59,44,80,Moderate,Low,6,Yes,"35,001–60,000"
Truck,6,104219,85,2125,31,15.3,11.6,45,72,Worn,Medium,6,No,"60,001+"
Truck,14,141754,98,2670,44,9.1,11.16,32,62,Good,High,5,Yes,"15,001–35,000"
Truck,3,188411,91,2525,27,14.5,12.39,44,48,Worn,Medium,6,No,"15,001–35,000"
SUV,13,61212,85,1956,27,10.7,12.86,36,68,Critical,High,7,Yes,"0–5,000"
Hatchback,8,57711,100,2590,26,13.9,12.86,34,109,Critical,Low,3,No,"15,001–35,000"
Truck,13,88295,87,2044,33,6.8,12.08,45,95,Moderate,Medium,8,No,"60,001+"
Hatchback,12,70739,99,2008,47,15.2,12.3,44,31,Good,Low,9,No,"35,001–60,000"
SUV,1,7963,89,2021,22,10.0,11.59,38,90,Moderate,Medium,12,No,"35,001–60,000"
Truck,10,46992,96,1627,35,7.9,11.64,34,89,Moderate,High,12,Yes,"35,001–60,000"
Truck,4,111838,110,2330,47,8.4,11.67,40,31,Worn,Low,2,Yes,"35,001–60,000"
SUV,15,102053,89,2783,29,19.8,12.66,37,32,Critical,Medium,6,No,"15,001–35,000"
Hatchback,11,183187,94,1910,24,18.9,12.76,32,64,Worn,Medium,8,Yes,"15,001–35,000"
SUV,9,107350,93,1645,23,12.4,11.26,35,86,Good,Medium,5,No,"60,001+"
Hatchback,4,31970,85,1774,44,8.0,11.39,32,41,Moderate,High,6,No,"60,001+"
SUV,5,169045,87,2886,46,14.9,11.95,36,43,Worn,Low,9,Yes,"35,001–60,000"
Sedan,3,187921,87,1859,47,18.7,11.67,37,31,Worn,Low,2,No,"35,001–60,000"
Sedan,10,96964,94,2338,27,18.9,11.81,30,65,Worn,Low,1,No,"60,001+"
SUV,1,18298,104,2856,43,6.7,12.44,37,83,Critical,Medium,10,No,"5,001–15,000"
Sedan,14,73645,97,2122,39,6.2,11.02,45,62,Critical,Medium,10,No,"15,001–35,000"
Hatchback,13,144240,87,1795,31,15.5,12.76,33,75,Moderate,Medium,1,No,"35,001–60,000"
Hatchback,12,191631,110,1612,37,6.5,11.64,44,40,Critical,High,8,No,"5,001–15,000"
Hatchback,4,66038,105,1643,46,7.3,12.65,39,81,Moderate,High,8,No,"35,001–60,000"
Truck,2,147804,103,2553,48,6.7,12.67,39,45,Moderate,High,10,No,"15,001–35,000"
Sedan,6,20708,91,1743,21,17.8,12.0,44,60,Critical,Low,12,Yes,"15,001–35,000"
Truck,1,27297,100,2724,28,7.7,12.85,44,34,Critical,High,1,Yes,"5,001–15,000"
