Vehicle_Type,Vehicle_Age,Mileage,Engine_Temp,RPM,Oil_Pressure,Fuel_Consumption,Battery_Voltage,Brake_Pressure,Tire_Pressure,Tire_Condition,Vibration_Level,Last_Service_Months,Accident_History,KM_Range_Before_Defect
SUV,10,173533,107,1653,20,13.9,12.65,31,31,Moderate,High,11,Yes,25001–50000
Hatchback,4,138628,85,2530,23,18.6,11.49,41,69,Worn,High,5,Yes,50001–80000
SUV,4,181407,97,2835,38,5.5,12.46,44,80,Critical,Medium,1,Yes,50001–80000
Hatchback,11,189908,87,2582,47,10.0,11.83,42,47,Moderate,Low,1,Yes,50001–80000
SUV,13,76981,94,1563,30,17.3,12.96,44,106,Moderate,High,1,No,25001–50000
Hatchback,12,40308,100,2557,35,17.3,11.12,42,75,Worn,Low,9,No,50001–80000
Sedan,6,29304,99,2752,26,8.5,12.0,36,57,Good,Medium,12,Yes,50001–80000
Hatchback,8,13846,108,2672,24,13.9,12.8,31,100,Critical,Medium,10,Yes,25001–50000
Hatchback,4,120138,103,2030,24,19.7,12.55,35,80,Worn,Low,7,No,50001–80000
Truck,12,53353,86,2782,40,7.1,12.26,41,55,Moderate,Medium,2,No,50001–80000
Hatchback,7,174104,88,1983,37,5.6,12.01,42,41,Worn,Medium,3,No,50001–80000
Truck,1,24525,89,2266,37,9.7,12.42,33,38,Moderate,High,8,No,50001–80000
Truck,15,85515,110,1701,21,18.5,12.05,36,69,Worn,High,8,No,25001–50000
Hatchback,12,113125,89,2520,34,14.7,11.7,41,35,Good,High,6,No,25001–50000
Sedan,7,101821,108,2316,49,14.2,12.2,34,79,Worn,Low,1,No,50001–80000
Truck,13,10639,93,2271,37,16.7,12.85,44,66,Worn,High,9,No,25001–50000
Truck,9,156089,95,1531,23,13.1,11.96,40,71,Critical,High,12,Yes,25001–50000
Hatchback,3,66456,109,2683,37,7.5,12.63,35,69,Critical,Medium,10,No,50001–80000
Hatchback,10,149383,87,2049,40,10.3,12.39,34,57,Worn,Low,1,Yes,50001–80000
SUV,4,46728,103,1972,40,7.3,12.99,33,100,Moderate,Low,1,Yes,80001–120000
Hatchback,10,127413,88,2951,44,15.1,11.89,32,74,Good,Low,9,No,50001–80000
Hatchback,10,85729,96,2991,20,12.3,12.94,32,83,Critical,Low,5,No,50001–80000
Sedan,10,165932,91,2059,45,18.0,12.21,30,73,Good,Low,11,Yes,50001–80000
Sedan,7,193160,93,1751,50,18.6,11.59,34,73,Critical,Low,10,No,50001–80000
Hatchback,1,13569,94,1777,38,19.4,12.85,30,32,Critical,High,5,Yes,50001–80000
Truck,14,106973,104,2224,20,19.3,11.48,44,85,Worn,Low,1,No,50001–80000
SUV,15,121522,103,2669,40,7.4,12.66,32,103,Critical,Medium,10,No,25001–50000
Truck,5,45628,87,2710,25,19.8,11.53,36,85,Moderate,Low,2,No,50001–80000
SUV,2,134580,96,1933,50,8.1,11.87,36,88,Critical,Medium,2,Yes,50001–80000
Sedan,7,108117,92,2718,44,15.2,11.67,42,51,Moderate,Low,5,Yes,50001–80000
Hatchback,8,164588,86,1965,29,7.9,12.49,37,82,Moderate,Medium,5,Yes,50001–80000
Sedan,8,53632,96,2339,27,10.3,11.73,38,62,Critical,High,1,No,50001–80000
Truck,4,103712,96,1584,36,11.3,11.03,45,58,Worn,Medium,5,No,50001–80000
Hatchback,13,117025,105,2991,29,18.1,11.86,34,37,Critical,Low,6,No,50001–80000
Sedan,13,75701,106,2226,22,13.0,12.83,45,44,Good,Medium,6,Yes,25001–50000
Truck,2,199252,85,2414,40,5.1,12.14,44,97,Worn,High,1,Yes,50001–80000
Hatchback,11,32086,107,1506,37,15.7,11.45,38,66,Moderate,Low,1,Yes,50001–80000
Truck,5,127869,100,2779,33,13.6,11.51,33,89,Moderate,Medium,11,No,50001–80000
Truck,6,141922,88,2367,29,19.3,11.04,39,58,Worn,High,2,No,50001–80000
Truck,13,32846,85,1555,47,9.3,12.73,36,70,Moderate,Low,5,Yes,50001–80000
Truck,13,141717,106,2955,38,9.1,12.1,30,36,Critical,High,6,No,25001–50000
Sedan,12,119422,109,2886,24,13.4,12.51,36,75,Critical,Medium,10,No,25001–50000
SUV,13,196147,87,2830,37,19.5,11.03,34,69,Moderate,Medium,8,No,25001–50000
Truck,3,84599,96,2304,45,13.3,12.32,37,94,Worn,Medium,12,No,50001–80000
Sedan,2,122675,103,2271,28,19.3,11.15,34,71,Moderate,Medium,2,No,50001–80000
Hatchback,14,59639,109,2928,39,11.8,11.69,32,100,Good,Medium,3,No,25001–50000
Hatchback,5,73362,99,2660,23,8.6,12.55,42,35,Worn,Low,7,No,50001–80000
SUV,3,154656,108,1507,24,7.8,11.36,31,99,Good,Low,2,No,50001–80000
Truck,14,142925,106,2955,42,18.9,12.6,36,73,Worn,Low,6,Yes,50001–80000
Truck,6,53721,95,1628,24,13.5,12.65,32,106,Good,High,3,No,50001–80000
Sedan,9,123272,107,2710,47,13.9,12.71,38,65,Moderate,Low,5,No,50001–80000
Hatchback,12,80996,85,2962,24,6.3,12.53,30,53,Worn,Low,12,No,50001–80000
Sedan,10,70200,89,2509,20,8.5,12.19,44,81,Good,Medium,5,No,50001–80000
Sedan,14,152549,102,2447,40,10.4,11.84,38,73,Critical,Medium,2,Yes,50001–80000
Truck,11,113553,107,2642,35,14.2,11.03,44,35,Worn,High,12,Yes,25001–50000
Truck,2,186234,103,2978,25,15.9,11.87,33,83,Worn,Medium,5,Yes,50001–80000
SUV,7,130928,88,2375,42,8.5,11.01,42,74,Moderate,Medium,9,Yes,50001–80000
SUV,11,41022,89,1506,21,10.1,12.21,37,40,Critical,Low,7,No,50001–80000
Sedan,10,117737,103,2930,39,7.3,12.53,39,106,Worn,Medium,1,No,50001–80000
Hatchback,1,32545,86,1637,45,13.2,12.33,40,64,Moderate,Medium,3,Yes,50001–80000
Truck,6,170245,101,2061,27,15.0,12.0,34,81,Good,High,12,Yes,25001–50000
SUV,3,167355,106,1797,35,8.7,11.21,37,32,Critical,Medium,9,Yes,50001–80000
SUV,4,28470,95,2235,49,10.4,11.01,36,57,Good,High,3,Yes,50001–80000
Hatchback,10,25951,106,2528,23,14.7,12.71,37,90,Good,Low,12,Yes,50001–80000
Sedan,1,124104,88,2046,21,15.1,11.42,45,80,Good,Low,6,Yes,50001–80000
SUV,4,133254,87,2774,23,12.2,11.64,41,78,Critical,Medium,10,No,50001–80000
SUV,3,93504,99,2175,49,10.3,11.06,39,47,Worn,Low,8,No,50001–80000
Hatchback,12,58918,102,2296,39,16.2,11.98,30,74,Moderate,Low,5,Yes,50001–80000
Truck,7,53858,102,1825,44,18.2,12.55,32,38,Critical,High,12,Yes,25001–50000
SUV,3,71605,96,2858,41,16.7,12.55,45,74,Critical,Medium,2,No,50001–80000
Truck,4,150926,95,2884,48,16.6,11.26,32,46,Good,Low,6,Yes,50001–80000
Hatchback,12,62292,90,2992,20,8.9,12.94,33,86,Moderate,High,4,Yes,25001–50000
Truck,6,150875,108,1840,36,16.8,11.33,33,97,Good,High,12,Yes,25001–50000
Hatchback,4,179782,98,2810,36,16.5,12.08,45,48,Good,Medium,12,No,50001–80000
Hatchback,2,117995,100,2216,29,10.6,12.54,45,56,Critical,Low,9,No,50001–80000
SUV,9,72058,93,1877,33,6.4,12.55,30,66,Critical,Low,5,No,50001–80000
Hatchback,7,16643,89,2011,43,6.7,11.87,38,40,Critical,Medium,8,Yes,50001–80000
Hatchback,4,132123,109,2784,37,11.5,11.64,30,108,Moderate,High,1,No,50001–80000
Hatchback,3,190838,109,2346,27,8.8,11.56,44,32,Critical,Medium,9,Yes,50001–80000
Truck,1,182566,85,2953,40,16.6,12.68,40,36,Worn,Medium,7,Yes,50001–80000
Truck,7,167287,96,1960,49,16.3,12.02,37,96,Good,High,9,Yes,50001–80000
SUV,8,40066,107,2561,31,14.4,11.25,30,71,Good,Medium,1,Yes,50001–80000
Hatchback,14,48306,102,1589,25,19.7,11.23,39,40,Critical,High,1,No,25001–50000
Sedan,11,63472,100,2350,41,14.8,12.11,40,81,Moderate,High,9,Yes,25001–50000
SUV,13,114189,110,1634,30,7.8,12.44,45,36,Moderate,High,12,No,25001–50000
SUV,4,44318,99,1597,48,8.2,12.4,34,46,Moderate,High,8,Yes,50001–80000
Truck,9,68339,99,1616,39,7.6,12.55,31,109,Good,Low,3,No,50001–80000
SUV,1,91173,99,2072,42,6.6,11.19,30,87,Good,Low,8,Yes,50001–80000
SUV,3,156318,95,2655,42,17.8,12.38,43,69,Critical,High,5,No,50001–80000
SUV,5,104655,101,1562,34,12.8,12.6,30,44,Critical,Low,3,Yes,50001–80000
SUV,9,179408,88,2195,30,8.7,12.53,34,98,Good,High,3,Yes,25001–50000
Sedan,14,19747,106,2648,42,8.4,11.63,38,110,Critical,High,11,Yes,25001–50000
SUV,13,99430,86,1870,43,12.9,11.52,42,45,Good,High,1,Yes,25001–50000
Hatchback,12,27871,88,1983,22,5.9,12.21,43,68,Critical,High,9,Yes,25001–50000
Truck,9,6572,104,2667,23,17.5,12.04,44,106,Good,High,3,No,25001–50000
SUV,7,86438,89,2681,21,16.6,11.22,40,37,Moderate,Medium,2,No,50001–80000
Truck,13,14882,99,2034,30,19.3,12.28,30,37,Moderate,Low,1,No,50001–80000
SUV,1,70704,102,1665,37,11.0,11.12,44,102,Moderate,Low,11,Yes,50001–80000
Truck,5,51740,88,1944,21,8.7,12.26,33,109,Good,Medium,11,Yes,50001–80000
Truck,13,84679,86,2520,28,7.4,11.48,31,46,Critical,Low,2,No,50001–80000
Hatchback,9,46718,107,2707,35,9.9,11.72,40,53,Good,High,7,No,25001–50000
Sedan,6,35588,108,2869,34,10.0,11.77,44,65,Worn,Medium,9,Yes,50001–80000
Hatchback,2,172872,101,2875,34,18.8,12.38,30,67,Moderate,High,2,No,50001–80000
Hatchback,3,129385,108,2033,39,19.4,11.53,36,63,Moderate,High,4,Yes,50001–80000
Hatchback,8,190112,86,1902,34,8.3,12.45,36,85,Good,Medium,8,Yes,50001–80000
Truck,1,174461,94,1580,35,10.4,12.01,45,91,Moderate,Low,2,No,80001–120000
Sedan,2,82920,89,1926,20,12.1,12.04,44,76,Critical,High,3,No,50001–80000
Hatchback,11,15450,98,1516,26,7.8,12.0,39,58,Worn,High,5,Yes,25001–50000
Sedan,3,104168,87,2694,28,15.6,11.11,42,97,Good,High,9,No,50001–80000
Hatchback,5,81539,99,2229,22,14.8,11.2,44,73,Good,Low,9,Yes,50001–80000
Hatchback,12,51742,88,2847,40,11.2,11.14,43,51,Good,Medium,6,No,50001–80000
Sedan,3,191572,85,2966,20,8.5,12.35,44,89,Worn,Medium,5,Yes,50001–80000
Sedan,12,163467,87,2351,28,11.4,11.39,31,75,Worn,High,12,Yes,25001–50000
SUV,14,124047,94,2212,46,8.7,11.2,43,100,Worn,Medium,10,No,25001–50000
Truck,1,104088,85,2222,44,7.5,11.76,34,54,Worn,Low,3,No,80001–120000
Hatchback,5,45793,106,1608,28,7.8,11.28,34,79,Moderate,High,6,No,50001–80000
Hatchback,3,97031,87,2724,27,5.1,11.82,44,103,Moderate,Low,12,Yes,50001–80000
Truck,2,78877,94,2906,45,9.3,12.4,30,47,Good,High,6,Yes,50001–80000
Truck,11,98547,89,2449,24,12.5,12.79,42,99,Critical,Medium,9,No,50001–80000
Hatchback,11,86166,103,1544,36,5.4,11.39,45,68,Critical,High,12,No,25001–50000
Truck,7,184370,96,2204,39,10.2,12.03,30,87,Good,High,10,Yes,50001–80000
Sedan,11,80834,107,2377,42,8.7,12.65,38,72,Critical,High,2,Yes,25001–50000
Sedan,2,31480,110,1528,38,7.8,11.52,31,75,Good,High,8,No,50001–80000
Truck,4,65157,90,2407,26,14.3,12.6,32,65,Moderate,High,3,Yes,50001–80000
Hatchback,2,67228,96,1951,33,10.3,11.6,31,32,Moderate,Low,12,Yes,50001–80000
Hatchback,10,138536,87,2658,47,7.5,12.25,35,84,Worn,Low,9,No,50001–80000
Truck,10,68625,98,1670,28,14.3,11.35,41,57,Moderate,High,12,Yes,25001–50000
SUV,15,141267,101,1947,48,12.4,11.52,40,76,Moderate,Low,9,Yes,50001–80000
Sedan,15,63809,87,2211,41,16.3,12.61,42,40,Moderate,Medium,7,No,25001–50000
Truck,8,130729,94,2980,25,16.5,11.51,34,32,Critical,Medium,9,Yes,50001–80000
SUV,11,68746,102,2594,41,18.5,11.36,43,51,Moderate,Medium,5,No,50001–80000
Truck,5,43878,95,1967,49,11.4,11.24,40,107,Critical,Low,4,No,80001–120000
Truck,3,42446,91,2956,26,18.9,12.71,30,47,Moderate,High,7,No,50001–80000
Truck,15,54544,105,1944,29,13.0,11.92,34,40,Moderate,Low,10,No,50001–80000
Hatchback,3,159091,95,2078,49,10.6,12.19,41,79,Good,Medium,8,Yes,50001–80000
Sedan,4,105211,102,1536,38,16.6,11.6,35,86,Worn,Medium,12,Yes,50001–80000
Truck,10,123577,96,2161,21,8.6,12.8,34,53,Moderate,High,8,Yes,25001–50000
Truck,7,55415,87,2330,30,10.9,11.76,35,87,Good,High,10,No,50001–80000
Sedan,10,180134,89,2760,45,13.1,12.7,43,82,Critical,Low,3,No,50001–80000
SUV,8,194495,98,2350,28,15.6,11.29,40,50,Critical,Low,4,Yes,50001–80000
Truck,13,27923,110,2168,45,15.9,11.65,30,74,Critical,Low,9,No,50001–80000
SUV,11,37700,93,2583,28,8.1,11.69,43,31,Critical,Low,1,No,50001–80000
Truck,11,113798,87,2749,23,8.6,11.61,35,87,Worn,Medium,7,Yes,50001–80000
SUV,5,13909,89,2547,25,7.2,11.72,30,104,Moderate,High,1,Yes,50001–80000
SUV,2,10957,94,1532,34,12.6,12.09,33,38,Good,Low,12,Yes,80001–120000
SUV,1,33235,96,1950,35,8.9,12.54,30,82,Worn,High,4,Yes,50001–80000
Hatchback,13,95858,107,1517,33,19.5,11.49,33,84,Critical,High,6,Yes,25001–50000
SUV,2,65036,95,2679,45,13.4,11.23,45,63,Moderate,Medium,5,No,50001–80000
Sedan,2,186772,106,1573,40,7.5,11.59,43,100,Critical,Medium,8,Yes,50001–80000
Sedan,5,40861,93,2495,45,16.2,11.1,33,63,Moderate,High,1,No,50001–80000
Hatchback,1,24791,95,1834,22,12.9,11.79,30,75,Worn,Medium,5,Yes,50001–80000
Sedan,3,65223,94,2832,48,6.8,11.51,40,76,Worn,Medium,6,No,50001–80000
Sedan,2,28746,88,2820,46,15.2,12.71,35,46,Critical,Low,12,No,50001–80000
SUV,14,149788,107,1777,37,17.6,12.51,33,76,Critical,Low,10,Yes,50001–80000
SUV,13,164677,91,2940,26,8.6,11.14,37,86,Good,Low,12,No,25001–50000
Truck,11,67760,85,2904,31,11.5,12.04,44,75,Worn,Medium,6,No,50001–80000
Sedan,12,167168,87,1812,50,6.5,12.66,35,58,Moderate,High,6,Yes,25001–50000
Sedan,3,162010,91,1883,25,17.5,11.94,38,49,Good,Medium,7,Yes,50001–80000
Sedan,15,142787,89,2290,40,7.0,12.97,39,53,Worn,Medium,6,Yes,50001–80000
Sedan,6,86670,94,1613,42,12.5,12.27,39,54,Moderate,Low,10,No,50001–80000
SUV,1,53718,85,1947,36,19.6,12.82,34,37,Moderate,Medium,9,Yes,50001–80000
Truck,6,161070,104,2512,46,12.1,11.28,44,45,Worn,Medium,9,Yes,50001–80000
SUV,15,132429,86,2434,25,14.0,12.67,41,62,Critical,High,4,Yes,25001–50000
SUV,13,71145,106,2449,50,11.6,11.77,41,108,Moderate,High,7,Yes,25001–50000
Sedan,2,68209,93,2577,44,8.1,11.93,30,34,Worn,High,8,No,50001–80000
Truck,10,7506,89,2709,42,16.2,12.89,32,70,Good,High,11,Yes,25001–50000
Truck,13,136354,86,2573,28,13.8,12.75,39,34,Worn,High,1,No,25001–50000
Sedan,8,106247,103,2455,40,10.5,11.37,39,104,Good,Medium,7,Yes,50001–80000
Sedan,8,179828,110,1754,22,19.1,11.54,33,57,Moderate,Medium,7,Yes,50001–80000
Sedan,8,166913,91,1602,21,5.2,12.09,42,58,Worn,High,12,Yes,25001–50000
Hatchback,11,113020,86,2763,34,5.2,11.02,44,63,Moderate,Medium,9,Yes,25001–50000
Sedan,4,147765,97,2208,44,19.1,11.9,43,97,Moderate,Low,10,Yes,50001–80000
Truck,14,38444,109,2419,22,16.0,12.0,45,56,Worn,Medium,12,Yes,25001–50000
Truck,11,45422,95,2646,36,17.4,11.46,33,35,Good,Low,3,No,50001–80000
Sedan,2,166445,105,2815,30,13.9,12.33,37,35,Moderate,Low,5,Yes,50001–80000
SUV,3,15479,96,2721,22,11.5,12.86,42,78,Moderate,High,5,No,50001–80000
Hatchback,15,151571,97,2634,44,15.6,12.32,31,37,Worn,High,4,Yes,25001–50000
Truck,11,168271,89,1571,40,18.8,12.94,44,80,Good,Low,11,Yes,50001–80000
Hatchback,15,178232,90,2781,32,8.1,12.65,34,38,Good,Low,10,Yes,50001–80000
Sedan,9,198889,109,1830,33,13.6,11.27,34,57,Critical,Medium,8,No,50001–80000
Sedan,5,63930,92,2877,40,18.3,11.97,39,96,Worn,Low,3,No,80001–120000
Hatchback,6,106128,106,2997,50,14.6,12.17,30,81,Critical,Medium,3,Yes,50001–80000
Hatchback,10,21780,97,1881,34,11.5,12.61,44,78,Moderate,High,1,No,50001–80000
SUV,12,7606,101,2362,40,17.6,11.59,37,91,Critical,Medium,6,Yes,50001–80000
Truck,2,133641,100,2728,27,6.5,11.33,40,45,Moderate,High,11,No,50001–80000
SUV,3,36384,109,2624,40,8.6,11.03,43,82,Critical,Medium,6,No,50001–80000
SUV,1,183240,90,2686,28,14.4,11.06,36,98,Critical,Low,5,No,50001–80000
Truck,8,37479,110,2646,27,7.2,11.19,30,96,Worn,Medium,10,No,50001–80000
Hatchback,14,65809,107,1773,22,8.7,11.22,41,101,Good,Low,2,No,50001–80000
Sedan,5,180359,105,2342,33,11.0,11.05,43,83,Worn,High,5,Yes,50001–80000
Truck,14,84506,101,2281,31,10.3,11.59,41,59,Good,High,8,No,25001–50000
Truck,10,131817,95,2764,38,9.8,12.85,41,57,Good,Low,1,Yes,50001–80000
Truck,8,11166,89,2555,38,6.6,11.85,31,51,Good,Low,2,No,50001–80000
Truck,3,108275,104,2037,20,5.6,11.1,31,36,Good,Low,4,No,80001–120000
Hatchback,9,33304,93,2560,35,19.0,11.2,44,95,Moderate,Low,9,No,50001–80000
Hatchback,7,103153,86,2485,24,14.5,11.44,39,70,Worn,Low,1,Yes,50001–80000
SUV,1,123072,95,2848,32,19.6,12.27,31,106,Worn,Low,3,Yes,80001–120000
Hatchback,4,32366,88,2446,49,8.3,12.32,42,38,Moderate,Medium,6,No,50001–80000
Hatchback,3,109761,94,1510,44,19.7,11.68,43,81,Good,High,5,No,50001–80000
Truck,8,89697,109,2154,26,15.9,12.25,37,80,Worn,High,4,No,25001–50000
SUV,13,114090,98,2951,26,11.9,11.49,42,33,Worn,Low,8,Yes,50001–80000
Truck,5,63290,102,1687,49,13.4,12.22,45,108,Critical,Medium,7,No,50001–80000
SUV,13,149164,94,2567,21,12.6,11.47,31,72,Good,Low,9,Yes,50001–80000
Truck,10,75672,90,2276,28,10.4,12.46,45,63,Worn,High,12,No,25001–50000
Truck,14,40449,99,2215,35,5.7,12.49,43,45,Worn,Medium,7,No,25001–50000
Truck,11,114416,96,1936,43,7.7,12.81,38,110,Good,High,9,No,25001–50000
Truck,8,199466,98,2272,32,12.1,11.51,35,46,Worn,Medium,8,Yes,50001–80000
SUV,6,143060,88,1659,33,9.0,11.77,32,84,Worn,High,9,No,25001–50000
SUV,2,99303,109,2959,49,6.9,12.77,42,47,Worn,Medium,8,Yes,50001–80000
Sedan,15,191564,90,1884,32,9.6,11.47,39,72,Good,High,7,Yes,25001–50000
SUV,9,38186,86,2614,47,7.0,12.72,35,102,Good,Medium,12,Yes,50001–80000
SUV,11,157539,100,1575,36,15.0,11.21,44,35,Worn,High,12,Yes,25001–50000
Truck,4,109988,96,1642,41,16.4,11.42,31,65,Critical,Low,3,No,80001–120000
Hatchback,1,160765,98,1966,35,8.3,12.07,31,30,Worn,High,5,Yes,50001–80000
Truck,15,176609,89,2996,29,11.8,12.09,43,47,Critical,High,12,No,25001–50000
Sedan,11,67862,104,1949,42,15.6,11.12,33,50,Good,High,7,Yes,25001–50000
Truck,14,129541,95,2062,31,19.3,11.5,44,106,Good,Medium,12,Yes,25001–50000
Sedan,7,173733,101,2326,36,6.8,11.92,31,65,Good,Low,6,No,50001–80000
SUV,6,57438,95,1858,46,19.8,12.69,45,41,Good,High,7,No,50001–80000
SUV,11,59915,96,2978,45,19.0,11.31,32,65,Good,High,12,No,25001–50000
SUV,6,195969,110,2858,48,9.3,11.5,39,34,Moderate,Medium,12,No,50001–80000
Sedan,12,126438,100,2712,20,15.5,11.18,39,54,Critical,High,8,Yes,25001–50000
Hatchback,13,79217,90,2484,41,6.3,12.8,38,63,Critical,Low,10,No,50001–80000
SUV,11,196757,102,1693,27,8.1,12.96,33,108,Good,High,12,Yes,25001–50000
SUV,5,118026,99,2625,47,14.3,12.07,40,45,Good,High,10,Yes,25001–50000
SUV,11,11537,110,2524,44,9.4,12.65,41,82,Critical,Low,9,No,50001–80000
Sedan,3,191056,97,2260,45,11.5,11.13,38,47,Good,Low,2,No,80001–120000
SUV,3,60736,94,2938,50,19.6,12.16,38,75,Worn,High,3,Yes,50001–80000
Sedan,4,62464,97,1849,35,12.1,11.44,39,101,Good,Medium,8,Yes,50001–80000
Sedan,10,127119,88,1912,48,18.6,12.43,36,108,Good,High,4,Yes,25001–50000
Truck,5,181119,107,2194,24,11.5,11.5,45,93,Good,Medium,4,Yes,50001–80000
Hatchback,8,185085,95,2989,23,9.1,12.27,41,53,Worn,Low,7,No,50001–80000
Truck,6,151787,93,2917,39,9.3,12.45,43,37,Good,High,8,Yes,50001–80000
Sedan,5,135094,108,1936,36,5.8,11.02,33,83,Critical,Low,10,Yes,50001–80000
SUV,4,133736,108,2834,42,6.4,12.42,34,77,Worn,Low,3,No,50001–80000
SUV,8,94960,90,2019,23,16.8,11.78,44,50,Moderate,Medium,11,Yes,25001–50000
Hatchback,5,73510,104,2328,47,17.2,11.46,31,98,Moderate,Low,6,No,50001–80000
SUV,14,188101,108,1507,35,17.9,12.85,41,56,Critical,High,7,No,25001–50000
Hatchback,9,161455,101,2377,25,13.3,11.82,42,76,Moderate,High,12,No,25001–50000
Sedan,10,76060,88,2153,29,10.7,12.75,40,35,Good,Medium,8,No,50001–80000
Hatchback,12,11854,88,2615,41,15.8,11.31,42,103,Moderate,Low,1,Yes,50001–80000
SUV,4,183941,101,2510,25,10.4,12.34,43,49,Worn,Medium,9,Yes,50001–80000
Truck,6,137902,92,2840,30,18.6,12.95,33,40,Worn,High,12,No,25001–50000
SUV,7,104000,99,2237,36,8.2,11.86,36,101,Critical,High,8,No,25001–50000
SUV,3,76854,102,2850,50,7.7,12.15,36,74,Worn,Low,3,Yes,80001–120000
SUV,5,49566,93,2072,20,16.4,11.92,38,90,Critical,High,1,Yes,50001–80000
Truck,6,68382,85,1753,30,7.0,11.43,34,82,Good,Low,10,No,50001–80000
Hatchback,1,52877,96,2196,28,6.2,12.38,33,71,Moderate,Medium,10,Yes,50001–80000
Sedan,12,116485,94,2546,42,12.3,12.11,39,97,Moderate,Low,7,No,50001–80000
SUV,5,10789,98,2269,44,19.9,12.37,38,68,Worn,High,1,No,50001–80000
SUV,5,152853,105,1767,33,17.8,11.04,45,97,Worn,Low,11,No,50001–80000
Sedan,13,68597,105,2081,40,17.6,11.64,44,69,Moderate,Low,9,No,25001–50000
SUV,13,122491,89,2418,32,18.4,12.12,38,67,Good,Low,2,No,50001–80000
SUV,6,174736,89,2367,41,15.8,11.09,38,64,Worn,High,6,No,50001–80000
Hatchback,10,34838,99,1982,40,8.1,12.74,41,41,Critical,High,10,Yes,25001–50000
Sedan,5,178906,104,2432,43,5.9,11.33,31,53,Moderate,Low,4,Yes,50001–80000
Sedan,2,124550,94,1925,36,14.7,11.61,42,109,Good,High,3,Yes,50001–80000
Sedan,9,146646,91,1922,35,16.9,12.67,43,37,Worn,Low,9,Yes,50001–80000
Hatchback,3,161759,104,2950,21,8.6,12.59,43,51,Good,High,5,Yes,25001–50000
Hatchback,13,90430,86,2516,40,19.9,11.47,30,48,Worn,Low,1,Yes,50001–80000
SUV,11,24011,110,2001,34,13.5,12.3,40,98,Good,Low,12,No,50001–80000
Hatchback,5,176719,99,2796,31,7.5,12.79,39,73,Good,Medium,8,Yes,50001–80000
Hatchback,9,36096,91,2471,32,15.2,11.06,33,101,Worn,Medium,5,Yes,50001–80000
SUV,7,99016,97,2944,47,11.8,12.57,42,66,Moderate,Low,5,No,50001–80000
Sedan,10,74378,100,2609,25,6.7,13.0,31,93,Good,High,12,Yes,25001–50000
Truck,14,194406,99,1702,38,17.3,11.77,44,53,Moderate,Medium,10,No,25001–50000
Sedan,7,53130,92,2770,29,5.9,11.14,32,99,Moderate,Medium,11,No,50001–80000
Truck,14,160719,89,2580,45,19.1,11.02,30,34,Worn,Medium,9,Yes,25001–50000
Hatchback,4,30781,92,1619,34,6.4,11.73,40,58,Moderate,Low,7,Yes,80001–120000
SUV,2,130578,95,2371,22,13.3,11.33,35,107,Worn,Medium,2,No,50001–80000
SUV,7,84980,86,2790,26,13.5,11.69,36,65,Worn,Low,4,Yes,50001–80000
Sedan,1,164037,94,2200,34,7.0,11.76,33,52,Moderate,Low,5,Yes,80001–120000
Hatchback,4,146560,94,1980,41,13.5,12.2,38,88,Moderate,Low,1,Yes,80001–120000
Sedan,2,37087,95,1684,40,19.8,12.03,45,55,Worn,Medium,3,Yes,50001–80000
SUV,5,65590,110,2942,33,11.3,12.04,45,58,Moderate,Medium,7,No,50001–80000
Truck,5,79266,105,2810,26,16.5,11.04,41,71,Moderate,Medium,7,Yes,50001–80000
Sedan,7,40312,103,2004,33,17.3,11.44,38,80,Good,Low,6,No,50001–80000
SUV,14,89123,110,2270,44,16.6,11.9,43,40,Good,Low,4,Yes,50001–80000
SUV,14,155329,109,1834,33,16.6,12.76,44,57,Moderate,High,6,Yes,25001–50000
Truck,7,53368,92,2393,45,15.6,11.37,42,66,Moderate,Low,10,No,50001–80000
SUV,7,181559,101,2163,26,12.3,11.57,40,86,Critical,Low,11,No,50001–80000
SUV,12,46116,92,1570,32,9.7,12.51,35,45,Moderate,Medium,3,No,50001–80000
Truck,3,152737,98,2035,44,5.2,11.51,39,35,Moderate,Low,6,No,50001–80000
Hatchback,6,106860,106,2436,23,14.4,11.99,38,59,Critical,High,6,Yes,25001–50000
Sedan,14,41818,89,2448,30,10.0,12.99,31,38,Worn,High,3,No,25001–50000
SUV,8,103106,86,2718,32,10.1,12.22,30,48,Moderate,High,6,No,25001–50000
Sedan,12,128527,105,2058,25,14.5,12.91,40,101,Worn,High,9,Yes,25001–50000
Truck,2,163741,110,1521,39,7.4,12.55,41,90,Moderate,High,5,No,50001–80000
Truck,12,115336,89,2858,24,18.5,12.49,37,35,Good,High,9,Yes,25001–50000
Truck,2,105479,97,2130,24,19.1,12.6,37,35,Worn,Low,11,No,50001–80000
Truck,2,123748,109,2077,28,13.4,11.89,36,101,Critical,High,6,Yes,50001–80000
Sedan,13,92154,109,1771,21,19.7,11.51,38,58,Good,High,1,No,25001–50000
SUV,10,184501,109,1584,25,18.3,12.09,42,33,Worn,Medium,12,Yes,25001–50000
Sedan,4,106514,99,2828,34,12.5,11.93,41,74,Worn,Medium,7,Yes,50001–80000
Truck,13,44827,104,2260,22,14.9,12.99,38,45,Critical,High,8,No,25001–50000
Hatchback,9,152591,86,2554,30,8.3,12.68,38,89,Good,Medium,11,No,50001–80000
Sedan,11,174922,90,2327,46,13.3,12.24,32,46,Worn,Low,4,Yes,50001–80000
